id,name,old_tabs,new_tabs,changed,rationale,confidence
7529,"Raw fishcake","Cooking,Quests","Cooking,Quests",no,"An RFD Pirate Pete cooking-chain item.",medium
7530,"Cooked fishcake","Cooking,Quests","Cooking,Quests",no,"An edible RFD cooked fishcake.",medium
7531,"Burnt fishcake","Cooking,Quests","Cooking,Quests",no,"A burnt RFD fishcake Cooking byproduct.",medium
7532,"Mudskipper hide","Quests","Quests",no,"An RFD Mogre Camp access quest item.",high
7533,"Rock","Quests","Quests",no,"An RFD Crab Pen access quest item.",high
7534,"Fishbowl helmet","Quests,Sailing","Sailing",yes,"Underwater-diving oxygen helmet also used in Sailing sea charting. Dropped Quests; Sailing call flagged.",low
7535,"Diving apparatus","Fishing,Quests","Sailing",yes,"Underwater-diving partner of the fishbowl helmet (sea charting). Dropped Fishing/Quests; Sailing call flagged.",low
7536,"Fresh crab claw","Crafting","Crafting",no,"A raw material chiselled into a crab claw (Crafting).",high
7537,"Crab claw","Crafting,Melee,Quests","Melee",yes,"A crafted melee gauntlet. Dropped Crafting (finished-armour rule) and Quests.",medium
7538,"Fresh crab shell","Crafting,Quests","Crafting",yes,"A raw material chiselled into a crab helmet. Dropped Quests.",medium
7539,"Crab helmet","Crafting,Melee","Melee",yes,"A crafted melee head armour. Dropped Crafting (finished-armour rule).",medium
7540,"Broken crab claw","Crafting,Misc,Quests","Misc",yes,"A failed-craft junk byproduct. Dropped Crafting/Quests per failure-byproduct rule.",high
7541,"Broken crab shell","Crafting,Misc","Misc",yes,"A failed-craft junk byproduct. Dropped Crafting per failure-byproduct rule.",high
7542,"Cake of guidance","Quests","Quests",no,"An RFD Lumbridge Guide quest cake.",high
7543,"Raw guide cake","Cooking,Quests","Cooking,Quests",no,"An RFD cooking-chain guide cake.",medium
7544,"Enchanted egg","Quests","Quests",no,"An RFD cake-of-guidance quest ingredient.",high
7545,"Enchanted milk","Quests","Quests",no,"An RFD cake-of-guidance quest ingredient.",high
7546,"Enchanted flour","Quests","Quests",no,"An RFD cake-of-guidance quest ingredient.",high
7564,"Balloon toad","Quests","Quests",no,"An RFD Skrach Uglogwee jubbly-hunting bait quest item.",high
7566,"Raw jubbly","Cooking,Quests","Cooking,Quests",no,"An RFD jubbly-bird meat (cooked on a spitroast).",medium
7568,"Cooked jubbly","Cooking,Quests","Cooking,Quests",no,"An edible RFD cooked jubbly delicacy.",medium
7570,"Burnt jubbly","Cooking,Quests","Cooking,Quests",no,"A burnt RFD jubbly Cooking byproduct.",medium
7572,"Red banana","Quests","Quests",no,"An RFD Awowogei stuffed-snake ingredient.",high
7573,"Tchiki monkey nuts","Quests","Quests",no,"An RFD Awowogei stuffed-snake ingredient.",high
7574,"Sliced red banana","Quests","Quests",no,"An RFD Awowogei stuffed-snake ingredient.",high
7575,"Tchiki nut paste","Quests","Quests",no,"An RFD Awowogei stuffed-snake ingredient.",high
7576,"Snake corpse","Quests","Quests",no,"An RFD Awowogei stuffed-snake ingredient.",high
7577,"Raw stuffed snake","Cooking,Quests","Cooking,Quests",no,"An RFD Awowogei cooking-chain dish.",medium
7578,"Odd stuffed snake","Quests","Quests",no,"An RFD Awowogei mis-made snake quest item.",high
7579,"Stuffed snake","Cooking,Quests","Cooking,Quests",no,"An RFD Awowogei quest dish (heals 20 but quest-tied, ingredients unobtainable post-quest).",medium
7580,"Snake over-cooked","Cooking,Quests","Cooking,Quests",no,"A burnt RFD stuffed-snake byproduct.",medium
7583,"Hell-kitten","Cosmetics","Cosmetics",no,"A cosmetic hell-cat pet variant (RFD Evil Dave).",high
7587,"Coffin","Misc","Misc",no,"A Gravedigger random-event item.",high
7588,"Coffin","Misc","Misc",no,"A Gravedigger random-event item.",high
7589,"Coffin","Misc","Misc",no,"A Gravedigger random-event item.",high
7591,"Coffin","Misc","Misc",no,"A Gravedigger random-event item.",high
7592,"Zombie shirt","Cosmetics","Cosmetics",no,"A cosmetic Gravedigger zombie-outfit item.",high
7593,"Zombie trousers","Cosmetics","Cosmetics",no,"A cosmetic Gravedigger zombie-outfit item.",high
7594,"Zombie mask","Cosmetics","Cosmetics",no,"A cosmetic Gravedigger zombie-outfit item.",high
7595,"Zombie gloves","Cosmetics","Cosmetics",no,"A cosmetic Gravedigger zombie-outfit item.",high
7596,"Zombie boots","Cosmetics","Cosmetics",no,"A cosmetic Gravedigger zombie-outfit item.",high
7622,"Bucket of rubble","Quests","Quests",no,"An In Aid of the Myreque quest item.",high
7628,"Plaster fragment","Quests","Quests",no,"An In Aid of the Myreque quest item.",high
7629,"Dusty scroll","Quests","Quests",no,"An In Aid of the Myreque quest scroll.",high
7630,"Crate","Quests","Quests",no,"An In Aid of the Myreque restock quest item.",high
7632,"Temple library key","Quests","Quests",no,"An In Aid of the Myreque quest key.",high
7633,"The sleeping seven","Quests","Quests",no,"An In Aid of the Myreque quest book.",high
7634,"Histories of the hallowland","Quests","Quests",no,"An In Aid of the Myreque quest book.",high
7635,"Modern day morytania","Quests","Quests",no,"An In Aid of the Myreque quest book.",high
7636,"Rod dust","Misc","Misc",no,"A depleted rod-of-ivandis remnant with no use.",high
7637,"Silvthrill rod","Quests","Quests",no,"An In Aid of the Myreque item (made into the rod of Ivandis).",medium
7639,"Rod of ivandis (10)","Melee,Quests","Melee,Slayer",yes,"A silver anti-vampyre crush weapon (ongoing vampyre-combat use). Dropped Quests, added Slayer. Anti-vampyre Slayer flagged.",medium
7641,"Rod of ivandis (8)","Melee,Quests","Melee,Slayer",yes,"A silver anti-vampyre crush weapon. Dropped Quests, added Slayer.",medium
7642,"Rod of ivandis (7)","Melee,Quests","Melee,Slayer",yes,"A silver anti-vampyre crush weapon. Dropped Quests, added Slayer.",medium
7643,"Rod of ivandis (6)","Melee,Quests","Melee,Slayer",yes,"A silver anti-vampyre crush weapon. Dropped Quests, added Slayer.",medium
7644,"Rod of ivandis (5)","Melee,Quests","Melee,Slayer",yes,"A silver anti-vampyre crush weapon. Dropped Quests, added Slayer.",medium
7646,"Rod of ivandis (3)","Melee,Quests","Melee,Slayer",yes,"A silver anti-vampyre crush weapon. Dropped Quests, added Slayer.",medium
7647,"Rod of ivandis (2)","Melee,Quests","Melee,Slayer",yes,"A silver anti-vampyre crush weapon. Dropped Quests, added Slayer.",medium
7648,"Rod of ivandis (1)","Melee,Quests","Melee,Slayer",yes,"A silver anti-vampyre crush weapon. Dropped Quests, added Slayer.",medium
7649,"Rod mould","Quests","Quests",no,"An In Aid of the Myreque mould for silvthrill rods.",medium
7650,"Silver dust","Herblore","Herblore",no,"Ground silver bar, the Guthix balance ingredient (silver-bar decomposition reminder satisfied).",high
7654,"Guthix balance (unf)","Herblore","Herblore",no,"An unfinished Guthix balance potion.",high
7656,"Guthix balance (unf)","Herblore","Herblore",no,"An unfinished Guthix balance potion.",high
7658,"Guthix balance (unf)","Herblore","Herblore",no,"An unfinished Guthix balance potion.",high
7660,"Guthix balance(4)","Herblore","Herblore,Slayer",yes,"A Herblore anti-vampyre potion (vampyre juveniles/juvinates). Added Slayer (normalized; anti-vampyre Slayer flagged).",medium
7662,"Guthix balance(3)","Herblore","Herblore,Slayer",yes,"A Herblore anti-vampyre potion. Added Slayer (normalized).",medium
7664,"Guthix balance(2)","Herblore","Herblore,Slayer",yes,"A Herblore anti-vampyre potion. Added Slayer (normalized).",medium
7666,"Guthix balance(1)","Herblore,Slayer","Herblore,Slayer",no,"A Herblore anti-vampyre potion.",medium
7668,"Gadderhammer","Melee,Quests","Melee",yes,"A 2h maul (quest-locked to wield but generally usable). Dropped Quests.",high
7671,"Boxing gloves","Melee,Misc","Melee",yes,"A POH boxing-ring claw weapon. Dropped Misc.",medium
7675,"Wooden sword","Melee","Melee",no,"A POH combat-room melee weapon (bronze-sword stats).",high
7676,"Wooden shield","Construction","Construction",no,"A POH combat-room shield prop (no bonuses).",medium
7677,"Treasure stone","Misc","Misc",no,"A POH treasure-hunt locator item.",high
7678,"Prize key","Misc","Misc",no,"A POH games-room prize-chest key.",high
7679,"Pugel","Construction","Construction",no,"A POH balance-beam games weapon prop.",medium
7681,"Game book","Construction,Misc","Misc",yes,"A readable POH-games guide book (no function). Dropped Construction per lore-book rule.",medium
7682,"Hoop","Misc","Misc",no,"An unobtainable POH games animation item.",medium
7684,"Dart","Misc","Misc",no,"An unobtainable POH dartboard animation item.",medium
7686,"Bow and arrow","Misc","Misc",no,"A POH indoor ranging-game animation item.",medium
7688,"Kettle","Construction","Construction",no,"A POH tea-making item (tea boosts Construction).",high
7690,"Full kettle","Construction","Construction",no,"A POH tea-making item (tea boosts Construction).",high
7691,"Hot kettle","Construction,Cooking","Construction,Cooking",no,"A POH tea-making item (Cooking XP; Construction boost).",high
7692,"Pot of tea (4)","Construction","Construction",no,"A POH tea (boosts Construction).",high
7700,"Teapot with leaves","Construction,Cooking","Construction,Cooking",no,"A POH tea-making item (Cooking XP; Construction boost).",high
7702,"Teapot","Construction","Construction",no,"A POH tea-making teapot.",high
7704,"Pot of tea (4)","Construction","Construction",no,"A POH porcelain tea (boosts Construction).",high
7716,"Pot of tea (4)","Construction","Construction",no,"A POH trimmed-porcelain tea (boosts Construction).",high
7728,"Empty cup","Construction","Construction",no,"A POH tea cup (tea boosts Construction).",high
7730,"Cup of tea","Construction,Cooking","Construction,Cooking",no,"A POH cup of tea (made via Cooking; boosts Construction).",high
7732,"Porcelain cup","Construction","Construction",no,"A POH porcelain tea cup.",high
7733,"Cup of tea","Construction,Cooking","Construction,Cooking",no,"A POH porcelain cup of tea (Cooking; +2 Construction boost).",high
7735,"Porcelain cup","Construction","Construction",no,"A POH trimmed-porcelain tea cup.",high
7736,"Cup of tea","Construction,Cooking","Construction,Cooking",no,"A POH trimmed-porcelain cup of tea (Cooking; +3 Construction boost).",high
7738,"Tea leaves","Construction","Construction",no,"A POH tea-making ingredient (tea boosts Construction).",high
7740,"Beer","Cooking","Cooking",no,"A POH beer (heals/drains, no skill boost).",high
7742,"Beer glass","Construction","Cooking",yes,"An empty drinking vessel filled with beer/ale. Dropped Construction (POH is just a source) -> Cooking.",medium
7744,"Asgarnian ale","Cooking","Cooking,Melee",yes,"A POH asgarnian ale boosting Strength. Added Melee per ale rule.",high
7746,"Greenman's ale","Construction,Herblore","Cooking,Herblore",yes,"A POH greenman's ale boosting Herblore. Dropped Construction, added Cooking.",high
7748,"Dragon bitter","Construction,Cooking","Cooking,Melee",yes,"A POH dragon bitter boosting Strength. Dropped Construction, added Melee.",high
7750,"Moonlight mead","Construction,Cooking","Cooking",yes,"A POH moonlight mead (heal only). Dropped Construction.",high
7752,"Cider","Construction,Farming","Cooking,Farming",yes,"A POH cider boosting Farming. Dropped Construction, added Cooking.",high
7754,"Chef's delight","Cooking","Cooking",no,"A POH chef's delight boosting Cooking.",high
7756,"Paintbrush","Misc","Misc",no,"An unobtainable cache paintbrush item.",medium
7758,"Rusty sword","Construction","Construction",no,"A POH-workshop sword-repair animation item.",medium
7759,"Toy soldier","Construction,Crafting","Construction,Crafting",no,"A clockwork toy made at a POH crafting table (Crafting).",medium
7763,"Toy doll","Agility + Thieving,Construction","Agility + Thieving,Construction",no,"A clockwork POH-workshop toy (kept; niche).",low
7767,"Toy mouse","Agility + Thieving,Construction,Crafting","Agility + Thieving,Construction,Crafting",no,"A clockwork toy (caught for Agility XP) crafted at a POH table.",medium
7771,"Toy cat","Construction,Cosmetics,Crafting","Construction,Cosmetics,Crafting",no,"A clockwork cosmetic toy cat crafted at a POH table.",medium
7773,"Branch","Misc","Misc",no,"A leafless spiny-bush branch with no use.",high
7774,"Reward token","Misc","Misc",no,"An unobtainable Temple Trekking reward token.",medium
7777,"Long vine","Misc","Misc",no,"A Temple Trekking river-crossing rope-swing item.",medium
7778,"Short vine","Misc","Misc",no,"A Temple Trekking river-crossing vine.",medium
7779,"Fishing tome","Fishing","Fishing",no,"A Temple Trekking Fishing-XP reward tome.",high
7782,"Agility tome","Agility + Thieving","Agility + Thieving",no,"A Temple Trekking Agility-XP reward tome.",high
7785,"Thieving tome","Agility + Thieving","Agility + Thieving",no,"A Temple Trekking Thieving-XP reward tome.",high
7788,"Slayer tome","Slayer","Slayer",no,"A Temple Trekking Slayer-XP reward tome.",high
7791,"Mining tome","Mining + Smithing","Mining + Smithing",no,"A Temple Trekking Mining-XP reward tome.",high
7794,"Firemaking tome","Woodcutting + Firemaking","Woodcutting + Firemaking",no,"A Temple Trekking Firemaking-XP reward tome.",high
7797,"Woodcutting tome","Fletching","Woodcutting + Firemaking",yes,"A Temple Trekking Woodcutting-XP reward tome. Fixed wrong Fletching -> WC + FM.",high
7800,"Snail shell","Misc","Misc",no,"A Temple Trekking giant-snail drop.",high
7801,"Snake hide","Crafting","Crafting",no,"A Temple Trekking swamp-snake hide crafted into snakeskin armour.",high
7803,"Yin yang amulet","Cosmetics","Cosmetics",no,"A cosmetic Makeover Mage replica amulet (no bonuses).",high
7804,"Ancient mjolnir","Melee","Melee",no,"An unobtainable mjolnir melee weapon.",medium
7806,"Anger sword","Melee,Quests","Quests",yes,"An A Soul's Bane room-only weapon (cannot leave the room). Dropped Melee.",medium
7807,"Anger battleaxe","Melee,Quests","Quests",yes,"An A Soul's Bane room-only weapon. Dropped Melee.",medium
7808,"Anger mace","Melee,Quests","Quests",yes,"An A Soul's Bane room-only weapon. Dropped Melee.",medium
7809,"Anger spear","Quests","Quests",no,"An A Soul's Bane room-only weapon.",medium
7810,"Jug of vinegar","Quests","Quests",no,"A Rag and Bone Man bone-cleaning quest item.",high
7811,"Pot of vinegar","Quests","Quests",no,"A Rag and Bone Man bone-cleaning quest item.",high
7812,"Goblin skull","Quests","Quests",no,"A Rag and Bone Man quest bone (polished for the Odd Old Man).",high
7813,"Bone in vinegar","Quests","Quests",no,"A Rag and Bone Man quest bone-in-vinegar item.",high
7815,"Bear ribs","Quests","Quests",no,"A Rag and Bone Man quest bone.",high
7818,"Ram skull","Quests","Quests",no,"A Rag and Bone Man quest bone.",high
7821,"Unicorn bone","Quests","Quests",no,"A Rag and Bone Man quest bone.",high
7824,"Giant rat bone","Quests","Quests",no,"A Rag and Bone Man quest bone.",high
7827,"Giant bat wing","Quests","Quests",no,"A Rag and Bone Man quest bone.",high
7830,"Wolf bone","Quests","Quests",no,"A Rag and Bone Man II quest bone.",high
7833,"Bat wing","Quests","Quests",no,"A Rag and Bone Man II quest bone.",high
7836,"Rat bone","Quests","Quests",no,"A Rag and Bone Man II quest bone.",high
7839,"Baby dragon bone","Quests","Quests",no,"A Rag and Bone Man II quest bone.",high
7966,"Letter","Quests","Quests",no,"A Royal Trouble quest item.",high
7967,"Engine","Quests","Quests",no,"A Royal Trouble lift-repair quest item.",high
7968,"Scroll","Quests","Quests",no,"A Royal Trouble Regent scroll.",high
7969,"Pulley beam","Quests","Quests",no,"A Royal Trouble lift-repair quest item.",high
7970,"Long pulley beam","Quests","Quests",no,"A Royal Trouble lift-repair quest item.",high
7971,"Longer pulley beam","Quests","Quests",no,"A Royal Trouble lift-repair quest item.",high
7972,"Lift manual","Quests","Quests",no,"A Royal Trouble lift-guide quest item.",high
7973,"Beam","Quests","Quests",no,"A Royal Trouble lift-repair quest item.",high
7974,"Servant bell","Construction","Construction",no,"An unobtainable POH servant-summon bell.",medium
7975,"Crawling hand","Construction,Prayer,Slayer","Construction,Slayer",yes,"A slayer-monster head trophy mounted in a POH. Dropped erroneous Prayer (matches stuffed version).",medium
7976,"Cockatrice head","Construction,Prayer,Slayer","Construction,Slayer",yes,"A slayer-monster head trophy mounted in a POH. Dropped Prayer.",medium
