id,name,old_tabs,new_tabs,changed,rationale,confidence
30581,"Collection log","Cosmetics","Cosmetics",no,"Iron collection log book (cosmetic display) -> Cosmetics.",high
30583,"Collection log","Cosmetics","Cosmetics",no,"Steel collection log book (cosmetic display) -> Cosmetics.",high
30585,"Collection log","Cosmetics","Cosmetics",no,"Black collection log book (cosmetic display) -> Cosmetics.",high
30587,"Collection log","Cosmetics","Cosmetics",no,"Mithril collection log book (cosmetic display) -> Cosmetics.",high
30589,"Collection log","Cosmetics","Cosmetics",no,"Adamant collection log book (cosmetic display) -> Cosmetics.",high
30591,"Collection log","Cosmetics","Cosmetics",no,"Rune collection log book (cosmetic display) -> Cosmetics.",high
30593,"Collection log","Cosmetics","Cosmetics",no,"Dragon collection log book (cosmetic display) -> Cosmetics.",high
30595,"Collection log","Cosmetics","Cosmetics",no,"Gilded collection log book (cosmetic display) -> Cosmetics.",high
30597,"Bronze staff of collection","Cosmetics","Cosmetics",no,"Cosmetic collection-log access staff -> Cosmetics.",high
30599,"Iron staff of collection","Cosmetics","Cosmetics",no,"Cosmetic collection-log access staff -> Cosmetics.",high
30601,"Steel staff of collection","Cosmetics","Cosmetics",no,"Cosmetic collection-log access staff -> Cosmetics.",high
30603,"Black staff of collection","Cosmetics","Cosmetics",no,"Cosmetic collection-log access staff -> Cosmetics.",high
30605,"Mithril staff of collection","Cosmetics","Cosmetics",no,"Cosmetic collection-log access staff -> Cosmetics.",high
30607,"Adamant staff of collection","Cosmetics","Cosmetics",no,"Cosmetic collection-log access staff -> Cosmetics.",high
30609,"Rune staff of collection","Cosmetics","Cosmetics",no,"Cosmetic collection-log access staff -> Cosmetics.",high
30611,"Dragon staff of collection","Cosmetics","Cosmetics",no,"Cosmetic collection-log access staff -> Cosmetics.",high
30613,"Gilded staff of collection","Cosmetics","Cosmetics",no,"Cosmetic collection-log access staff -> Cosmetics.",high
30616,"Bounty supply crate (manta ray)","Misc","Misc",no,"Bounty Hunter supply crate -> Misc.",high
30619,"Bounty supply crate (anglerfish)","Misc","Misc",no,"Bounty Hunter supply crate -> Misc.",high
30622,"Bran","Cosmetics","Cosmetics",no,"Royal Titans (combat boss) pet -> Cosmetics.",high
30626,"Deadeye prayer scroll","Prayer,Range","Prayer,Range",no,"Unlocks the Deadeye prayer (Ranged, replaces Eagle Eye) -> Prayer, Range.",high
30627,"Mystic vigour prayer scroll","Prayer","Mage,Prayer",yes,"Unlocks the Mystic Vigour prayer (Magic, replaces Mystic Might) -> Mage, Prayer; added Mage to match the deadeye scroll (flagged).",medium
30628,"Ice element staff crown","Mage,Quests","Mage",yes,"Twinflame (magic) staff component -> Mage; dropped spurious Quests (matches the fire crown).",medium
30631,"Fire element staff crown","Mage","Mage",no,"Twinflame (magic) staff component -> Mage.",high
30634,"Twinflame staff","Mage","Mage",no,"Magic staff (infinite fire+water runes) -> Mage.",high
30637,"Giantsoul amulet (uncharged)","Misc,Slayer","Teleports",yes,"Amulet teleporting to Bryophyta/Obor/Royal Titans lairs -> Teleports; dropped Misc/Slayer (teleport device, not slayer gear; flagged).",medium
30638,"Giantsoul amulet","Misc,Slayer","Teleports",yes,"Amulet teleporting to Bryophyta/Obor/Royal Titans lairs -> Teleports; dropped Misc/Slayer (teleport device, not slayer gear; flagged).",medium
30640,"Desiccated page","Mage,Runecraft","Mage,Runecraft",no,"Royal Titans loot; charges the tome of earth and is made into soiled pages via Runecraft -> Mage, Runecraft.",medium
30644,"Hunters' loot sack (supplies)","Hunter,Misc","Hunter,Misc",no,"Hunters' Rumours supply reward sack -> Hunter, Misc.",high
30646,"Classic imp tail","Cosmetics","Cosmetics",no,"2025 Birthday event cosmetic -> Cosmetics.",high
30648,"Classic imp hood","Cosmetics","Cosmetics",no,"2025 Birthday event cosmetic -> Cosmetics.",high
30676,"Nimbleness charm","Agility + Thieving","Agility + Thieving",no,"Deadman charm boosting run/agility -> Agility + Thieving.",medium
30679,"Stockpiling charm","Misc","Misc",no,"Deadman utility charm -> Misc.",high
30682,"Accumulation charm","Misc","Misc",no,"Deadman utility charm -> Misc.",high
30685,"Vulnerability charm","Misc","Misc",no,"Deadman utility charm -> Misc.",high
30688,"Broken charm","Misc","Misc",no,"Broken Deadman charm -> Misc.",high
30689,"Trinket dust","Misc","Misc",no,"Deadman trinket remains -> Misc.",high
30690,"Castle wars supply crate","Misc","Misc",no,"Castle Wars supply crate -> Misc.",high
30692,"Rune pouch","Mage,Misc","Mage,Misc",no,"Castle Wars rune pouch (holds spell runes) -> Mage, Misc (minigame item).",medium
30694,"Castle wars arrow","Misc,Range","Misc,Range",no,"Castle Wars-exclusive Ranged ammo -> Misc, Range (minigame ammo; Misc-vs-Range flagged).",medium
30696,"Castle wars bolts","Misc,Range","Misc,Range",no,"Castle Wars-exclusive Ranged ammo -> Misc, Range (minigame ammo; Misc-vs-Range flagged).",medium
30708,"Carrot juice glass","Cosmetics","Cosmetics",no,"2025 Easter event item -> Cosmetics.",high
30709,"Recipe for easter buns","Cosmetics","Cosmetics",no,"2025 Easter event item -> Cosmetics.",high
30717,"Raisins","Cosmetics","Cosmetics",no,"2025 Easter event ingredient -> Cosmetics.",high
30720,"Carrot costume hat","Cosmetics","Cosmetics",no,"2025 Easter cosmetic -> Cosmetics.",high
30722,"Carrot costume body","Cosmetics","Cosmetics",no,"2025 Easter cosmetic -> Cosmetics.",high
30724,"Carrot costume tights","Cosmetics","Cosmetics",no,"2025 Easter cosmetic -> Cosmetics.",high
30726,"Carrot costume gloves","Cosmetics","Cosmetics",no,"2025 Easter cosmetic -> Cosmetics.",high
30744,"Oathplate armour set","Melee,Misc","Melee,Misc",no,"GE set placeholder for the melee oathplate armour -> Melee, Misc.",medium
30747,"Demon dung","Farming","Farming",no,"Yama drop usable as ultracompost (Farming) -> Farming.",high
30750,"Oathplate helm","Melee","Melee",no,"Melee armour (Yama) -> Melee.",high
30753,"Oathplate chest","Melee","Melee",no,"Melee armour (Yama) -> Melee.",high
30756,"Oathplate legs","Melee,Mining + Smithing","Melee",yes,"Finished smithed melee armour -> Melee; dropped Mining + Smithing to match helm/chest (finished-gear rule; flagged).",medium
30759,"Soulflame horn","Melee","Melee",no,"Melee support weapon (empowers melee; Magic level req is not a function) -> Melee.",medium
30763,"Forgotten lockbox","Misc","Misc",no,"Yama reward box -> Misc.",high
30765,"Oathplate shards","Melee,Mining + Smithing","Mining + Smithing",yes,"Smithing precursor (83 Smithing) for oathplate armour -> Mining + Smithing; dropped Melee (precursor, not worn; visage rule; flagged).",medium
30771,"Aether catalyst","Runecraft","Runecraft",no,"Used to make aether runes -> Runecraft.",high
30773,"Diabolic worms","Fishing","Fishing",no,"Fishing enhancer/bait for anglerfish -> Fishing.",high
30775,"Chasm teleport scroll","Misc","Teleports",yes,"Consumable teleport scroll to the Chasm of Fire -> Teleports.",high
30777,"Radiant oathplate helm","Cosmetics,Melee","Cosmetics,Melee",no,"Cosmetically purified oathplate helm (melee armour) -> Melee, Cosmetics.",high
30779,"Radiant oathplate chest","Cosmetics,Melee","Cosmetics,Melee",no,"Cosmetically purified oathplate chest (melee armour) -> Melee, Cosmetics.",high
30781,"Radiant oathplate legs","Cosmetics,Melee","Cosmetics,Melee",no,"Cosmetically purified oathplate legs (melee armour) -> Melee, Cosmetics.",high
30783,"Purifying sigil (left)","Cosmetics","Cosmetics",no,"Cosmetic recolour sigil piece (oathplate purify) -> Cosmetics.",high
30785,"Purifying sigil (right)","Cosmetics,Melee","Cosmetics",yes,"Cosmetic recolour sigil piece -> Cosmetics; dropped Melee to match the other pieces (flagged).",medium
30787,"Purifying sigil (middle)","Cosmetics,Melee","Cosmetics",yes,"Cosmetic recolour sigil piece -> Cosmetics; dropped Melee to match the other pieces (flagged).",medium
30789,"Purifying sigil (top)","Cosmetics","Cosmetics",no,"Cosmetic recolour sigil piece (oathplate purify) -> Cosmetics.",high
30791,"Purifying sigil (bottom)","Cosmetics,Melee","Cosmetics",yes,"Cosmetic recolour sigil piece -> Cosmetics; dropped Melee to match the other pieces (flagged).",medium
30793,"Purifying sigil","Cosmetics,Melee","Cosmetics",yes,"Assembled cosmetic recolour applicator for oathplate -> Cosmetics; dropped Melee (applicator, not gear; flagged).",medium
30795,"Barrel of demonic tallow (full)","Herblore","Herblore",no,"Herblore secondary (surge potions) -> Herblore.",high
30800,"Demonic tallow","Herblore","Herblore",no,"Herblore secondary (surge potions) -> Herblore.",high
30803,"Dossier","Misc","Misc",no,"Yama drop opened for contracts/scrolls -> Misc.",high
30806,"Rite of vile transference","Mage","Mage",no,"Scroll upgrading the Death Charge spell (Magic) -> Mage.",high
30808,"Jim's wet cloth","Mining + Smithing","Mining + Smithing",no,"Novelty item from the infernal-shale mining area -> Mining + Smithing as tagged.",medium
30810,"Contract of glyphic attenuation","Melee,Misc","Misc",yes,"Yama challenge-contract token -> Misc; dropped spurious Melee (contract-family normalisation; flagged).",medium
30813,"Contract of sensory clouding","Mage,Misc","Misc",yes,"Yama challenge-contract token -> Misc; dropped spurious Mage (contract-family normalisation).",medium
30816,"Contract of bloodied blows","Melee,Misc","Misc",yes,"Yama challenge-contract token -> Misc; dropped spurious Melee (contract-family normalisation).",medium
30819,"Contract of divine severance","Misc,Quests","Misc",yes,"Yama challenge-contract token -> Misc; dropped spurious Quests (contract-family normalisation).",medium
30822,"Contract of forfeit breath","Misc,Quests","Misc",yes,"Yama challenge-contract token -> Misc; dropped spurious Quests (contract-family normalisation).",medium
30825,"Contract of oathplate acquisition","Melee,Misc","Misc",yes,"Yama challenge-contract token -> Misc; dropped spurious Melee (contract-family normalisation).",medium
30828,"Contract of shard acquisition","Misc","Misc",no,"Yama challenge-contract token -> Misc.",high
30831,"Contract of catalyst acquisition","Misc","Misc",no,"Yama challenge-contract token -> Misc.",high
30834,"Contract of worm acquisition","Misc","Misc",no,"Yama challenge-contract token -> Misc.",high
30837,"Contract of harmony acquisition","Misc","Misc",no,"Yama challenge-contract token -> Misc.",high
30840,"Contract of familiar acquisition","Misc","Misc",no,"Yama challenge-contract token -> Misc.",high
30843,"Aether rune","Mage,Runecraft","Mage,Runecraft",no,"Combination cosmic+soul rune (cast in spells, crafted) -> Mage, Runecraft.",high
30846,"Infernal shale","Mining + Smithing","Mining + Smithing",no,"Mined ore (78 Mining) for oathplate armour -> Mining + Smithing.",high
30848,"Crushed infernal shale","Mining + Smithing","Mining + Smithing",no,"Smithing material for oathplate armour -> Mining + Smithing.",high
30854,"Infernal blend","Mining + Smithing","Mining + Smithing",no,"Smithing intermediate for infernal plates -> Mining + Smithing.",high
30856,"Malformed infernal blend","Mining + Smithing","Mining + Smithing",no,"Failed smithing quench result -> Mining + Smithing.",high
30858,"Infernal nugget","Mining + Smithing","Mining + Smithing",no,"Smithing intermediate for infernal plates -> Mining + Smithing.",high
30860,"Cooled infernal chunk","Mining + Smithing","Mining + Smithing",no,"Smithing intermediate (cooled) -> Mining + Smithing.",high
30862,"Infernal chunk","Mining + Smithing","Mining + Smithing",no,"Smithing intermediate for infernal plates -> Mining + Smithing.",high
30864,"Infernal plate","Mining + Smithing","Mining + Smithing",no,"Smithed into oathplate armour -> Mining + Smithing.",high
30875,"Surge potion(4)","Herblore,Melee","Herblore,Melee",no,"Herblore combat potion (torstol base + demonic tallow) -> Herblore, Melee.",medium
30878,"Surge potion(3)","Herblore,Melee","Herblore,Melee",no,"Herblore combat potion (torstol base + demonic tallow) -> Herblore, Melee.",medium
30881,"Surge potion(2)","Herblore,Melee","Herblore,Melee",no,"Herblore combat potion (torstol base + demonic tallow) -> Herblore, Melee.",medium
30884,"Surge potion(1)","Herblore,Melee","Herblore,Melee",no,"Herblore combat potion (torstol base + demonic tallow) -> Herblore, Melee.",medium
30887,"Polycatalytic guardian stone","Runecraft","Runecraft",no,"Guardians of the Rift Great Guardian power-up stone -> Runecraft.",high
30888,"Yami","Cosmetics","Cosmetics",no,"Yama (combat boss) pet -> Cosmetics.",high
30890,"Rotten turnip","Misc","Misc",no,"Dev/plugin tool item (cache-only) -> Misc.",high
30891,"Keris partisan of amascut","Melee,Slayer","Melee,Slayer",no,"Melee spear with kalphite/scabarite bonus (ToA) -> Melee, Slayer.",medium
30893,"Jewel of amascut","Melee,Quests","Melee",yes,"ToA jewel upgrading the keris partisan (melee) -> Melee; dropped Quests (not a quest item; ToA-jewel rule).",medium
30895,"Steel ring","Melee","Melee",no,"Best-in-slot melee defensive ring (deranged archaeologist) -> Melee.",high
30898,"Giant bones","Prayer","Prayer",no,"Buriable bones for 150 Prayer XP (Obor/Bryophyta) -> Prayer.",high
30900,"Shark lure","Fishing","Fishing",no,"Fishing bait/enhancer for raw sharks -> Fishing.",high
30902,"Minor beginner scroll case","Misc","Misc",no,"Clue scroll-case reward -> Misc.",high
30904,"Major beginner scroll case","Misc","Misc",no,"Clue scroll-case reward -> Misc.",high
30906,"Minor easy scroll case","Misc","Misc",no,"Clue scroll-case reward -> Misc.",high
30908,"Major easy scroll case","Misc","Misc",no,"Clue scroll-case reward -> Misc.",high
30910,"Minor medium scroll case","Misc","Misc",no,"Clue scroll-case reward -> Misc.",high
30912,"Major medium scroll case","Misc","Misc",no,"Clue scroll-case reward -> Misc.",high
30914,"Minor hard scroll case","Misc","Misc",no,"Clue scroll-case reward -> Misc.",high
30916,"Major hard scroll case","Misc","Misc",no,"Clue scroll-case reward -> Misc.",high
30918,"Minor elite scroll case","Misc","Misc",no,"Clue scroll-case reward -> Misc.",high
30920,"Major elite scroll case","Misc","Misc",no,"Clue scroll-case reward -> Misc.",high
30922,"Minor master scroll case","Misc","Misc",no,"Clue scroll-case reward -> Misc.",high
30924,"Major master scroll case","Misc","Misc",no,"Clue scroll-case reward -> Misc.",high
30926,"Mimic scroll case","Misc","Misc",no,"Mimic-boss scroll-case reward -> Misc.",high
30928,"Clue scroll (easy)","Misc","Misc",no,"Treasure Trails clue scroll -> Misc.",high
30929,"Clue scroll (hard)","Misc","Misc",no,"Treasure Trails clue scroll -> Misc.",high
30931,"Clue scroll (hard)","Misc","Misc",no,"Treasure Trails clue scroll -> Misc.",high
30932,"Clue scroll (elite)","Misc","Misc",no,"Treasure Trails clue scroll -> Misc.",high
30933,"Clue scroll (medium)","Misc","Misc",no,"Treasure Trails clue scroll -> Misc.",high
30935,"Clue scroll (medium)","Misc","Misc",no,"Treasure Trails clue scroll -> Misc.",high
30936,"Wet fabric scrap","Quests","Quests",no,"Shadows of Custodia quest item -> Quests.",high
30937,"Caerula berries","Farming,Herblore","Farming,Herblore",no,"Picked berries used in Herblore -> Farming, Herblore.",medium
30939,"Mind mender","Quests","Quests",no,"Unreleased quest item (An Existential Crisis) -> Quests.",high
30940,"Gus (dog tag)","Quests","Quests",no,"The Final Dawn interface item -> Quests.",high
30941,"Coin purse","Quests","Quests",no,"The Final Dawn quest item -> Quests.",high
30944,"Makeshift blackjack","Quests","Quests",no,"The Final Dawn quest item -> Quests.",high
30945,"Branch","Quests","Quests",no,"The Final Dawn quest item -> Quests.",high
30946,"null (basement key)","Quests","Quests",no,"The Final Dawn basement key (null-name item) -> Quests.",high
30947,"Potato sack","Cosmetics,Quests","Cosmetics,Quests",no,"The Final Dawn cosmetic headwear -> Cosmetics, Quests.",high
30949,"Emissary scroll","Quests","Quests",no,"The Final Dawn quest item -> Quests.",high
30950,"Canvas piece","Quests","Quests",no,"The Final Dawn quest item -> Quests.",high
30951,"Key","Misc,Quests","Quests",yes,"The Final Dawn quest key -> Quests; dropped Misc (align with other quest keys).",medium
30953,"Stone tablet","Misc","Misc",no,"Mokhaiotl lore tablet (non-quest) -> Misc.",high
30954,"Stone tablet","Quests","Quests",no,"The Final Dawn quest lore tablet -> Quests.",high
30955,"Arkan blade","Melee,Quests","Melee",yes,"Usable melee sword (The Final Dawn reward) -> Melee; dropped Quests (quest-usable-gear rule; flagged).",medium
30957,"Earthbound tecpatl","Melee","Melee",no,"Two-handed melee stab weapon (nagua drop) -> Melee.",high
30960,"Antique lamp","Quests","Quests",no,"The Final Dawn combat-XP lamp reward -> Quests.",high
30961,"Keystone fragment","Quests","Quests",no,"The Final Dawn quest item -> Quests.",high
30962,"Kuhu essence","Quests","Quests",no,"The Final Dawn quest puzzle item -> Quests.",high
30963,"Ancient roots","Quests","Quests",no,"The Final Dawn quest puzzle item -> Quests.",high
30964,"Root kindling","Quests","Quests",no,"The Final Dawn quest puzzle item -> Quests.",high
30965,"Knife blade","Quests","Quests",no,"The Final Dawn quest puzzle item -> Quests.",high
30966,"Ancient teleporter","Misc,Quests","Teleports",yes,"Portable teleporter (post-The Final Dawn) -> Teleports; dropped Misc/Quests (flagged).",medium
30967,"Large egg","Quests","Quests",no,"Scrambled! quest item -> Quests.",high
30968,"Dragon egg","Quests","Quests",no,"Scrambled! quest item -> Quests.",high
30969,"Jaguar egg","Quests","Quests",no,"Scrambled! quest item -> Quests.",high
30970,"Egg","Cosmetics,Quests","Cosmetics,Quests",no,"Humphrey Dumphrey (Scrambled! quest pet) -> Cosmetics, Quests.",high
30973,"Alan's bones","Prayer,Quests","Prayer",yes,"Buriable bones for Prayer (Scrambled!) -> Prayer; dropped Quests (Prayer input usable post-quest; flagged).",medium
30975,"Alan's bonemeal","Prayer","Prayer",no,"Ectofuntus bonemeal for Prayer -> Prayer.",high
30977,"Damiana leaves","Cooking","Cooking",no,"Picked leaves for damiana tea -> Cooking.",high
30979,"Damiana water","Cooking","Cooking",no,"Damiana-leaf water for tea -> Cooking.",high
30981,"Damiana tea","Cooking","Cooking",no,"Boiled damiana tea (food/drink) -> Cooking.",high
30983,"Damiana tea","Cooking,Herblore","Cooking",yes,"Milky damiana tea (food/drink) -> Cooking; dropped Herblore (tea is not a Herblore product; flagged).",medium
30985,"Cup of tea","Cooking","Cooking",no,"Cup of damiana tea (food/drink) -> Cooking.",high
30987,"Cup of tea","Cooking","Cooking",no,"Cup of milky damiana tea (food/drink) -> Cooking.",high
30989,"Acatzin's axe","Quests","Quests",no,"Scrambled! quest item (repaired) -> Quests.",high
30997,"Events tool","Misc","Misc",no,"JMod events tool -> Misc.",high
30998,"Atlatl dart tips","Fletching,Range","Fletching,Range",no,"Fletched ammo precursor for atlatl darts -> Fletching, Range.",high
31004,"Atlatl dart shaft","Fletching,Range","Fletching,Range",no,"Fletched (74) ammo precursor for atlatl darts -> Fletching, Range.",high
31010,"Headless atlatl dart","Fletching,Range","Fletching,Range",no,"Fletched ammo precursor for atlatl darts -> Fletching, Range.",high
31016,"Sacraments of ent folk","Misc","Misc",no,"Vale Totems lore book -> Misc.",high
31018,"Ent seed","Fletching","Fletching",no,"Rare Woodcutting drop tied to the ent/Vale-Totems fletching content -> Fletching as tagged (use unclear; flagged).",medium
31024,"Greenman carving","Construction,Fletching","Construction,Fletching",no,"Fletched (79) POH-mountable carving -> Construction, Fletching.",high
31027,"Greenman statue","Construction,Fletching","Construction,Fletching",no,"Fletched (53) POH-mountable statue -> Construction, Fletching.",high
31032,"Ent branch","Construction,Fletching","Construction,Fletching",no,"Vale Totems material for fletched greenman mounts -> Construction, Fletching.",high
31034,"Greenman mask","Cosmetics","Cosmetics",no,"Vale Totems cosmetic mask -> Cosmetics.",high
31043,"Fletching knife","Fletching","Fletching",no,"Equippable Fletching knife (Vale Totems reward) -> Fletching.",high
