id,name,old_tabs,new_tabs,changed,rationale,confidence
27366,"Masori assembler max hood","Cosmetics,Range","Cosmetics,Range",no,"Prestige Ranged-themed max hood -> Range, Cosmetics.",high
27368,"Dawn scarab egg","Quests","Quests",no,"Into the Tombs miniquest item -> Quests.",high
27369,"Ancient key","Misc,Quests","Quests",yes,"Into the Tombs miniquest key -> Quests; drop Misc (align with other quest keys).",medium
27370,"Mask of rebirth","Cosmetics","Cosmetics",no,"ToA cosmetic mask -> Cosmetics.",high
27372,"Masori crafting kit","Cosmetics,Range","Cosmetics",yes,"Cosmetic recolour kit for Ava's assembler -> Cosmetics; drop Range (kit is not the gear).",medium
27374,"Masori assembler","Cosmetics,Range","Cosmetics,Range",no,"Ava's assembler (Ranged ammo-saver cape), Masori-recoloured -> Range, Cosmetics.",high
27377,"Remnant of akkha","Cosmetics","Cosmetics",no,"Metamorphoses the Tumeken's guardian pet -> Cosmetics.",high
27378,"Remnant of ba-ba","Cosmetics","Cosmetics",no,"Metamorphoses the Tumeken's guardian pet -> Cosmetics.",high
27379,"Remnant of kephri","Cosmetics","Cosmetics",no,"Metamorphoses the Tumeken's guardian pet -> Cosmetics.",high
27380,"Remnant of zebak","Cosmetics","Cosmetics",no,"Metamorphoses the Tumeken's guardian pet -> Cosmetics.",high
27381,"Ancient remnant","Cosmetics","Cosmetics",no,"Metamorphoses the Tumeken's guardian pet -> Cosmetics.",high
27388,"Adventurer's top (t1)","Cosmetics","Cosmetics",no,"Quest Speedrunning reward-shop cosmetic outfit -> Cosmetics.",high
27390,"Adventurer's trousers (t1)","Cosmetics","Cosmetics",no,"Quest Speedrunning reward-shop cosmetic outfit -> Cosmetics.",high
27392,"Adventurer's hood (t1)","Cosmetics","Cosmetics",no,"Quest Speedrunning reward-shop cosmetic outfit -> Cosmetics.",high
27394,"Adventurer's boots (t1)","Cosmetics","Cosmetics",no,"Quest Speedrunning reward-shop cosmetic outfit -> Cosmetics.",high
27396,"Adventurer's top (t2)","Cosmetics","Cosmetics",no,"Quest Speedrunning reward-shop cosmetic outfit -> Cosmetics.",high
27398,"Adventurer's trousers (t2)","Cosmetics","Cosmetics",no,"Quest Speedrunning reward-shop cosmetic outfit -> Cosmetics.",high
27400,"Adventurer's hood (t2)","Cosmetics","Cosmetics",no,"Quest Speedrunning reward-shop cosmetic outfit -> Cosmetics.",high
27402,"Adventurer's boots (t2)","Cosmetics","Cosmetics",no,"Quest Speedrunning reward-shop cosmetic outfit -> Cosmetics.",high
27404,"Adventurer's top (t3)","Agility + Thieving,Cosmetics","Cosmetics",yes,"Quest Speedrunning cosmetic outfit -> Cosmetics; drop Agility + Thieving (not the Agility outfit).",medium
27406,"Adventurer's trousers (t3)","Agility + Thieving,Cosmetics","Cosmetics",yes,"Quest Speedrunning cosmetic outfit -> Cosmetics; drop Agility + Thieving.",medium
27408,"Adventurer's hood (t3)","Cosmetics","Cosmetics",no,"Quest Speedrunning reward-shop cosmetic outfit -> Cosmetics.",high
27410,"Adventurer's boots (t3)","Agility + Thieving,Cosmetics","Cosmetics",yes,"Quest Speedrunning cosmetic outfit -> Cosmetics; drop Agility + Thieving.",medium
27412,"Adventurer's vambraces","Cosmetics","Cosmetics",no,"Quest Speedrunning reward-shop cosmetic outfit -> Cosmetics.",high
27414,"Giant stopwatch","Cosmetics","Cosmetics",no,"Quest Speedrunning cosmetic novelty -> Cosmetics.",high
27416,"Speedy teleport scroll","Cosmetics","Cosmetics",no,"Unlocks a Home Teleport animation override (cosmetic) -> Cosmetics.",high
27418,"Bronze speedrun trophy","Cosmetics,Quests","Cosmetics,Quests",no,"Quest Speedrunning trophy -> Cosmetics, Quests.",medium
27420,"Silver speedrun trophy","Cosmetics,Quests","Cosmetics,Quests",no,"Quest Speedrunning trophy -> Cosmetics, Quests.",medium
27422,"Gold speedrun trophy","Cosmetics,Quests","Cosmetics,Quests",no,"Quest Speedrunning trophy -> Cosmetics, Quests.",medium
27424,"Platinum speedrun trophy","Cosmetics,Quests","Cosmetics,Quests",no,"Quest Speedrunning trophy -> Cosmetics, Quests.",medium
27426,"Dynamite(p)","Misc,Woodcutting + Firemaking","Misc,Woodcutting + Firemaking",no,"Poison dynamite made via Firemaking; kill-NPC utility -> Woodcutting + Firemaking, Misc.",medium
27427,"Clue scroll (special)","Misc","Misc",no,"Crack the Clue III event interface item (unobtainable) -> Misc.",high
27428,"Hood of ruin","Cosmetics","Cosmetics",no,"Crack the Clue III event cosmetic (Robes of Ruin) -> Cosmetics.",high
27430,"Robe top of ruin","Cosmetics","Cosmetics",no,"Crack the Clue III event cosmetic (Robes of Ruin) -> Cosmetics.",high
27432,"Robe bottom of ruin","Cosmetics","Cosmetics",no,"Crack the Clue III event cosmetic (Robes of Ruin) -> Cosmetics.",high
27434,"Gloves of ruin","Cosmetics","Cosmetics",no,"Crack the Clue III event cosmetic (Robes of Ruin) -> Cosmetics.",high
27436,"Socks of ruin","Cosmetics","Cosmetics",no,"Crack the Clue III event cosmetic (Robes of Ruin) -> Cosmetics.",high
27438,"Cloak of ruin","Cosmetics","Cosmetics",no,"Crack the Clue III event cosmetic (Robes of Ruin) -> Cosmetics.",high
27440,"Infinite money bag","Cosmetics","Cosmetics",no,"Crack the Clue III event novelty cape -> Cosmetics.",high
27442,"Adventurer's cape","Cosmetics","Cosmetics",no,"Quest Speedrunning reward-shop cosmetic cape -> Cosmetics.",high
27444,"Graceful hood","Agility + Thieving,Cosmetics","Agility + Thieving,Cosmetics",no,"Adventurer's graceful (Agility outfit) recolour -> Agility + Thieving, Cosmetics.",high
27447,"Graceful cape","Agility + Thieving,Cosmetics","Agility + Thieving,Cosmetics",no,"Adventurer's graceful (Agility outfit) recolour -> Agility + Thieving, Cosmetics.",high
27450,"Graceful top","Agility + Thieving,Cosmetics","Agility + Thieving,Cosmetics",no,"Adventurer's graceful (Agility outfit) recolour -> Agility + Thieving, Cosmetics.",high
27453,"Graceful legs","Agility + Thieving,Cosmetics","Agility + Thieving,Cosmetics",no,"Adventurer's graceful (Agility outfit) recolour -> Agility + Thieving, Cosmetics.",high
27456,"Graceful gloves","Agility + Thieving,Cosmetics","Agility + Thieving,Cosmetics",no,"Adventurer's graceful (Agility outfit) recolour -> Agility + Thieving, Cosmetics.",high
27459,"Graceful boots","Agility + Thieving,Cosmetics","Agility + Thieving,Cosmetics",no,"Adventurer's graceful (Agility outfit) recolour -> Agility + Thieving, Cosmetics.",high
27462,"Fresh start helper","Misc","Misc",no,"Jmod debug/test item -> Misc.",high
27463,"Treat cauldron","Cosmetics","Cosmetics",no,"Halloween holiday reward -> Cosmetics.",high
27473,"Witch hat","Cosmetics","Cosmetics",no,"Halloween cosmetic costume piece -> Cosmetics.",high
27475,"Witch top","Cosmetics","Cosmetics",no,"Halloween cosmetic costume piece -> Cosmetics.",high
27477,"Witch robes","Cosmetics","Cosmetics",no,"Halloween cosmetic costume piece -> Cosmetics.",high
27479,"Witch boots","Cosmetics","Cosmetics",no,"Halloween cosmetic costume piece -> Cosmetics.",high
27481,"Witch cape","Cosmetics","Cosmetics",no,"Halloween cosmetic costume piece -> Cosmetics.",high
27483,"Terrifying charm","Cosmetics","Cosmetics",no,"Halloween event item -> Cosmetics.",high
27485,"Bruised banana","Cosmetics","Cosmetics",no,"Halloween event item -> Cosmetics.",high
27488,"Smelly sock","Cosmetics","Cosmetics",no,"Halloween event item -> Cosmetics.",high
27491,"Spooky egg","Cosmetics","Cosmetics",no,"Halloween event item -> Cosmetics.",high
27494,"Old wool","Cosmetics","Cosmetics",no,"Halloween event item -> Cosmetics.",high
27497,"Halloween wig","Cosmetics","Cosmetics",no,"Halloween holiday reward -> Cosmetics.",high
27511,"Kasonde's journal","Quests","Quests",no,"The Garden of Death quest start journal -> Quests.",high
27513,"Word translations","Quests","Quests",no,"The Garden of Death quest item -> Quests.",high
27515,"Dirty note","Quests","Quests",no,"The Garden of Death quest item -> Quests.",high
27518,"Warning note","Quests","Quests",no,"The Garden of Death quest item -> Quests.",high
27519,"Stone tablet","Quests","Quests",no,"The Garden of Death quest item -> Quests.",high
27523,"Wood carving","Quests","Quests",no,"The Garden of Death quest item -> Quests.",high
27532,"Compass","Quests","Quests",no,"The Garden of Death quest item -> Quests.",high
27543,"Antique lamp","Quests","Quests",no,"Legends' Quest reward XP lamp -> Quests.",high
27544,"Ghommal's lucky penny","Melee,Misc","Melee,Misc",no,"Combat Achievements ammo-slot combat utility -> Melee, Misc.",medium
27550,"Ghommal's avernic defender 5","Cosmetics,Melee","Melee,Teleports",yes,"Avernic defender (melee offhand) + Ghommal's hilt 5 (teleport) -> Melee, Teleports; drop Cosmetics.",medium
27552,"Ghommal's avernic defender 6","Melee,Misc","Melee,Teleports",yes,"Avernic defender (melee offhand) + Ghommal's hilt 6 (teleport) -> Melee, Teleports; drop Misc.",medium
27554,"Perfect gingerbread","Cosmetics","Cosmetics",no,"2022 Christmas event game item -> Cosmetics.",high
27555,"Broken gingerbread","Cosmetics","Cosmetics",no,"2022 Christmas event game item -> Cosmetics.",high
27556,"Very broken gingerbread","Cosmetics","Cosmetics",no,"2022 Christmas event game item -> Cosmetics.",high
27557,"Shattered gingerbread","Cosmetics","Cosmetics",no,"2022 Christmas event game item -> Cosmetics.",high
27559,"Snowball","Cosmetics","Cosmetics",no,"2022 Christmas event game item -> Cosmetics.",high
27560,"Golden snowball","Cosmetics","Cosmetics",no,"2022 Christmas event game item -> Cosmetics.",high
27561,"Light beer","Cosmetics","Cosmetics",no,"2022 Christmas event novelty drink -> Cosmetics.",high
27562,"Mulled pine","Cosmetics","Cosmetics",no,"2022 Christmas event novelty drink -> Cosmetics.",high
27563,"Eggnog","Cosmetics","Cosmetics",no,"2022 Christmas event novelty drink -> Cosmetics.",high
27564,"Santa's list","Cosmetics","Cosmetics",no,"Christmas holiday cosmetic cape -> Cosmetics.",high
27566,"Christmas jumper","Cosmetics","Cosmetics",no,"Christmas holiday cosmetic -> Cosmetics.",high
27568,"Snow goggles & hat","Cosmetics","Cosmetics",no,"Christmas holiday cosmetic -> Cosmetics.",high
27570,"Sack of coal","Cosmetics","Cosmetics",no,"Christmas holiday cosmetic cape -> Cosmetics.",high
27572,"Festive nutcracker top","Cosmetics","Cosmetics",no,"Christmas holiday cosmetic outfit -> Cosmetics.",high
27574,"Festive nutcracker trousers","Cosmetics","Cosmetics",no,"Christmas holiday cosmetic outfit -> Cosmetics.",high
27576,"Festive nutcracker hat","Cosmetics","Cosmetics",no,"Christmas holiday cosmetic outfit -> Cosmetics.",high
27578,"Festive nutcracker boots","Cosmetics","Cosmetics",no,"Christmas holiday cosmetic outfit -> Cosmetics.",high
27580,"Festive nutcracker staff","Cosmetics","Cosmetics",no,"Christmas holiday cosmetic (fun weapon) -> Cosmetics.",high
27588,"Festive games crown","Cosmetics","Cosmetics",no,"Christmas holiday cosmetic -> Cosmetics.",high
27590,"Muphin","Cosmetics","Cosmetics",no,"Phantom Muspah (combat boss) pet -> Cosmetics.",high
27595,"Dusty scroll","Quests","Quests",no,"Secrets of the North quest item -> Quests.",high
27596,"Tullia's letter","Quests","Quests",no,"Secrets of the North quest item -> Quests.",high
27597,"Ancient map","Quests","Quests",no,"Secrets of the North quest item -> Quests.",high
27598,"Strange cipher","Quests","Quests",no,"Secrets of the North quest item -> Quests.",high
27599,"Strange list","Quests","Quests",no,"Secrets of the North quest item -> Quests.",high
27600,"Duke note","Quests","Quests",no,"Secrets of the North quest item -> Quests.",high
27601,"Numbers note","Quests","Quests",no,"Secrets of the North quest item -> Quests.",high
27602,"Settlements note","Quests","Quests",no,"Secrets of the North quest item -> Quests.",high
27603,"Lever handle","Quests","Quests",no,"Secrets of the North quest item -> Quests.",high
27604,"Icy chest","Quests","Quests",no,"Secrets of the North quest item -> Quests.",high
27605,"Jewel shard","Quests","Quests",no,"Secrets of the North quest item -> Quests.",high
27607,"Ancient jewel","Quests","Quests",no,"Secrets of the North quest item -> Quests.",high
27608,"Icy key","Quests","Quests",no,"Secrets of the North quest key -> Quests.",high
27610,"Venator bow","Range","Range",no,"Ranged 2h bow (Phantom Muspah) -> Range.",high
27612,"Venator bow (uncharged)","Range","Range",no,"Ranged 2h bow -> Range.",high
27614,"Venator shard","Range","Range",no,"Combines into the Venator bow (Ranged) -> Range.",high
27616,"Ancient essence","Herblore,Mage,Mining + Smithing","Herblore,Mage,Mining + Smithing",no,"Mined (Mining); makes forgotten brews (Herblore) and the saturated heart (Mage) -> Herblore, Mage, Mining + Smithing.",high
27622,"Frozen cache","Misc","Misc",no,"Phantom Muspah loot box -> Misc.",high
27624,"Ancient sceptre","Mage","Mage",no,"Upgraded Ancient staff (Magic weapon) -> Mage.",high
27627,"Ancient icon","Mage","Mage",no,"Phantom Muspah drop, upgrades Ancient staff to ancient sceptre (Magic) -> Mage.",high
27629,"Forgotten brew(4)","Herblore,Mage,Prayer","Herblore,Mage,Prayer",no,"Herblore potion (magic boost + prayer restore) -> Herblore, Mage, Prayer.",high
27632,"Forgotten brew(3)","Herblore,Mage,Prayer","Herblore,Mage,Prayer",no,"Herblore potion (magic boost + prayer restore) -> Herblore, Mage, Prayer.",high
27635,"Forgotten brew(2)","Herblore,Mage,Prayer","Herblore,Mage,Prayer",no,"Herblore potion (magic boost + prayer restore) -> Herblore, Mage, Prayer.",high
27638,"Forgotten brew(1)","Herblore,Mage,Prayer","Herblore,Mage,Prayer",no,"Herblore potion (magic boost + prayer restore) -> Herblore, Mage, Prayer.",high
27641,"Saturated heart","Mage","Mage",no,"Upgraded imbued heart (Magic boost) -> Mage.",high
27643,"Charged ice","Cosmetics","Cosmetics",no,"Metamorphoses the Muphin pet -> Cosmetics.",high
27645,"Mystic cards","Cosmetics","Cosmetics",no,"Diango code-redeem fun thrown weapon -> Cosmetics.",high
27652,"Webweaver bow (u)","Range","Range",no,"Craw's bow + Fangs of Venenatis (Ranged Wilderness weapon) -> Range.",high
27655,"Webweaver bow","Range,Slayer","Range",yes,"Wilderness-boss Ranged weapon -> Range; drop Slayer (Wilderness bosses are not slayer tasks).",medium
27657,"Ursine chainmace (u)","Melee,Slayer","Melee",yes,"Wilderness-boss melee weapon -> Melee; drop Slayer.",medium
27660,"Ursine chainmace","Melee,Slayer","Melee",yes,"Wilderness-boss melee weapon -> Melee; drop Slayer.",medium
27662,"Accursed sceptre (u)","Mage","Mage",no,"Wilderness-boss Magic powered staff -> Mage.",high
27665,"Accursed sceptre","Mage","Mage",no,"Wilderness-boss Magic powered staff -> Mage.",high
27667,"Claws of callisto","Melee,Slayer","Melee",yes,"Callisto drop, upgrades Viggora's chainmace (Melee) -> Melee; drop Slayer (Wilderness boss).",medium
27670,"Fangs of venenatis","Range,Slayer","Range",yes,"Venenatis drop, upgrades Craw's bow (Range) -> Range; drop Slayer (Wilderness boss).",medium
27673,"Skull of vet'ion","Mage","Mage",no,"Vet'ion drop, upgrades Thammaron's sceptre (Mage) -> Mage.",high
27676,"Accursed sceptre (au)","Mage","Mage",no,"Autocast variant of the accursed sceptre (Magic) -> Mage.",high
27679,"Accursed sceptre (a)","Mage","Mage",no,"Autocast variant of the accursed sceptre (Magic) -> Mage.",high
27681,"Voidwaker hilt","Melee,Misc","Melee",yes,"Voidwaker (melee weapon) component -> Melee; drop Misc.",medium
27684,"Voidwaker blade","Melee,Misc","Melee",yes,"Voidwaker (melee weapon) component -> Melee; drop Misc.",medium
27687,"Voidwaker gem","Melee","Melee",no,"Voidwaker (melee weapon) component -> Melee.",high
27690,"Voidwaker","Melee","Melee",no,"Melee weapon -> Melee.",high
27693,"Ore pack","Mining + Smithing,Misc","Mining + Smithing",yes,"Volcanic Mine reward pack of ores -> Mining + Smithing; drop Misc (match Giants' Foundry ore pack).",medium
27695,"Dragon pickaxe (broken)","Mining + Smithing","Mining + Smithing",no,"Broken Mining pickaxe from ore packs -> Mining + Smithing.",high
27697,"Crystal body","Cosmetics,Range","Cosmetics,Range",no,"Crystal (Ranged) armour, Hefin cosmetic recolour -> Range, Cosmetics.",high
27701,"Crystal legs","Cosmetics,Range","Cosmetics,Range",no,"Crystal (Ranged) armour, Hefin cosmetic recolour -> Range, Cosmetics.",high
27705,"Crystal helm","Cosmetics,Range","Cosmetics,Range",no,"Crystal (Ranged) armour, Hefin cosmetic recolour -> Range, Cosmetics.",high
27709,"Crystal body","Cosmetics,Range","Cosmetics,Range",no,"Crystal (Ranged) armour, Ithell cosmetic recolour -> Range, Cosmetics.",high
27713,"Crystal legs","Cosmetics,Range","Cosmetics,Range",no,"Crystal (Ranged) armour, Ithell cosmetic recolour -> Range, Cosmetics.",high
27717,"Crystal helm","Cosmetics,Range","Cosmetics,Range",no,"Crystal (Ranged) armour, Ithell cosmetic recolour -> Range, Cosmetics.",high
27721,"Crystal body","Cosmetics,Range","Cosmetics,Range",no,"Crystal (Ranged) armour, Iorwerth cosmetic recolour -> Range, Cosmetics.",high
27725,"Crystal legs","Cosmetics,Range","Cosmetics,Range",no,"Crystal (Ranged) armour, Iorwerth cosmetic recolour -> Range, Cosmetics.",high
27729,"Crystal helm","Cosmetics,Range","Cosmetics,Range",no,"Crystal (Ranged) armour, Iorwerth cosmetic recolour -> Range, Cosmetics.",high
27733,"Crystal body","Cosmetics,Range","Cosmetics,Range",no,"Crystal (Ranged) armour, Trahaearn cosmetic recolour -> Range, Cosmetics.",high
27737,"Crystal legs","Cosmetics,Range","Cosmetics,Range",no,"Crystal (Ranged) armour, Trahaearn cosmetic recolour -> Range, Cosmetics.",high
27741,"Crystal helm","Cosmetics,Range","Cosmetics,Range",no,"Crystal (Ranged) armour, Trahaearn cosmetic recolour -> Range, Cosmetics.",high
27745,"Crystal body","Cosmetics,Range","Cosmetics,Range",no,"Crystal (Ranged) armour, Cadarn cosmetic recolour -> Range, Cosmetics.",high
27749,"Crystal legs","Cosmetics,Range","Cosmetics,Range",no,"Crystal (Ranged) armour, Cadarn cosmetic recolour -> Range, Cosmetics.",high
27753,"Crystal helm","Cosmetics,Range","Cosmetics,Range",no,"Crystal (Ranged) armour, Cadarn cosmetic recolour -> Range, Cosmetics.",high
27757,"Crystal body","Cosmetics,Range","Cosmetics,Range",no,"Crystal (Ranged) armour, Crwys cosmetic recolour -> Range, Cosmetics.",high
27761,"Crystal legs","Cosmetics,Range","Cosmetics,Range",no,"Crystal (Ranged) armour, Crwys cosmetic recolour -> Range, Cosmetics.",high
27765,"Crystal helm","Cosmetics,Range","Cosmetics,Range",no,"Crystal (Ranged) armour, Crwys cosmetic recolour -> Range, Cosmetics.",high
27769,"Crystal body","Cosmetics,Range","Cosmetics,Range",no,"Crystal (Ranged) armour, Amlodd cosmetic recolour -> Range, Cosmetics.",high
27773,"Crystal legs","Cosmetics,Range","Cosmetics,Range",no,"Crystal (Ranged) armour, Amlodd cosmetic recolour -> Range, Cosmetics.",high
27777,"Crystal helm","Cosmetics,Range","Cosmetics,Range",no,"Crystal (Ranged) armour, Amlodd cosmetic recolour -> Range, Cosmetics.",high
27783,"Diamond speedrun trophy","Cosmetics,Quests","Cosmetics,Quests",no,"Quest Speedrunning trophy -> Cosmetics, Quests.",medium
27785,"Thammaron's sceptre (au)","Mage","Mage",no,"Autocast variant of Thammaron's sceptre (Magic) -> Mage.",high
27788,"Thammaron's sceptre (a)","Mage","Mage",no,"Autocast variant of Thammaron's sceptre (Magic) -> Mage.",high
27790,"Nightshade","Farming,Herblore","Farming,Herblore",no,"Harvested from belladonna (Farming); Herblore ingredient -> Farming, Herblore.",high
27794,"Cracked cake tin","Cosmetics","Cosmetics",no,"2023 Birthday event item -> Cosmetics.",high
27795,"Prized cake tin","Cosmetics","Cosmetics",no,"2023 Birthday event item -> Cosmetics.",high
27796,"Promissory note","Cosmetics","Cosmetics",no,"2023 Birthday event item -> Cosmetics.",high
27797,"Special cake","Misc","Cosmetics",yes,"2023 Birthday event item -> Cosmetics; drop Misc (event-item family).",medium
27798,"Varrock cake","Cosmetics","Cosmetics",no,"2023 Birthday event item -> Cosmetics.",high
27799,"Gnome cake","Cosmetics","Cosmetics",no,"2023 Birthday event item -> Cosmetics.",high
27800,"Goblin cake","Cosmetics","Cosmetics",no,"2023 Birthday event item -> Cosmetics.",high
27801,"Dwarf cake","Cosmetics","Cosmetics",no,"2023 Birthday event item -> Cosmetics.",high
27802,"Gnome child backpack","Cosmetics","Cosmetics",no,"Birthday cosmetic cape -> Cosmetics.",high
27804,"Cake hat","Cosmetics","Cosmetics",no,"Birthday cosmetic -> Cosmetics.",high
27806,"Bob the cat slippers","Cosmetics","Cosmetics",no,"Birthday cosmetic footwear -> Cosmetics.",high
27808,"Jad slippers","Cosmetics","Cosmetics",no,"Birthday cosmetic footwear -> Cosmetics.",high
27810,"Dragon candle dagger","Cosmetics","Cosmetics",no,"Birthday fun-weapon cosmetic -> Cosmetics.",high
27812,"10th birthday cape","Cosmetics","Cosmetics",no,"Birthday cosmetic cape -> Cosmetics.",high
27814,"Jad plush","Cosmetics","Cosmetics",no,"Birthday cosmetic plush (shield slot) -> Cosmetics.",high
27816,"Stray dog plush","Cosmetics","Cosmetics",no,"Birthday cosmetic plush (shield slot) -> Cosmetics.",high
27818,"Gnome child plush","Cosmetics","Cosmetics",no,"Birthday cosmetic plush (shield slot) -> Cosmetics.",high
27820,"10th birthday balloons","Cosmetics","Cosmetics",no,"Birthday fun-weapon cosmetic -> Cosmetics.",high
27822,"Oldschool jumper","Cosmetics","Cosmetics",no,"Birthday cosmetic -> Cosmetics.",high
27828,"Silver partyhat","Cosmetics","Cosmetics",no,"Birthday cosmetic -> Cosmetics.",high
27831,"Vesta's chainbody (bh)","Melee,Misc","Melee,Misc",no,"Bounty Hunter melee armour (PvP-spec) -> Melee, Misc.",medium
27832,"Vesta's plateskirt (bh)","Melee,Misc","Melee,Misc",no,"Bounty Hunter melee armour (PvP-spec) -> Melee, Misc.",medium
27833,"Statius's full helm (bh)","Melee,Misc","Melee,Misc",no,"Bounty Hunter melee armour (PvP-spec) -> Melee, Misc.",medium
27834,"Statius's platebody (bh)","Melee,Misc","Melee,Misc",no,"Bounty Hunter melee armour (PvP-spec) -> Melee, Misc.",medium
27835,"Statius's platelegs (bh)","Melee,Misc","Melee,Misc",no,"Bounty Hunter melee armour (PvP-spec) -> Melee, Misc.",medium
27836,"Morrigan's coif (bh)","Misc,Range","Misc,Range",no,"Bounty Hunter Ranged armour (PvP-spec) -> Range, Misc.",medium
27837,"Morrigan's leather body (bh)","Misc,Range","Misc,Range",no,"Bounty Hunter Ranged armour (PvP-spec) -> Range, Misc.",medium
27838,"Morrigan's leather chaps (bh)","Misc,Range","Misc,Range",no,"Bounty Hunter Ranged armour (PvP-spec) -> Range, Misc.",medium
