id,name,old_tabs,new_tabs,changed,rationale,confidence
10418,"Purple elegant legs","Cosmetics","Cosmetics",no,"A cosmetic elegant-clothing legs item.",high
10420,"White elegant blouse","Cosmetics","Cosmetics",no,"A cosmetic elegant-clothing body item.",high
10422,"White elegant skirt","Cosmetics","Cosmetics",no,"A cosmetic elegant-clothing legs item.",high
10424,"Red elegant blouse","Cosmetics","Cosmetics",no,"A cosmetic elegant-clothing body item.",high
10426,"Red elegant skirt","Cosmetics","Cosmetics",no,"A cosmetic elegant-clothing legs item.",high
10428,"Blue elegant blouse","Cosmetics","Cosmetics",no,"A cosmetic elegant-clothing body item.",high
10430,"Blue elegant skirt","Cosmetics","Cosmetics",no,"A cosmetic elegant-clothing legs item.",high
10432,"Green elegant blouse","Cosmetics","Cosmetics",no,"A cosmetic elegant-clothing body item.",high
10434,"Green elegant skirt","Cosmetics","Cosmetics",no,"A cosmetic elegant-clothing legs item.",high
10436,"Purple elegant blouse","Cosmetics","Cosmetics",no,"A cosmetic elegant-clothing body item.",high
10438,"Purple elegant skirt","Cosmetics","Cosmetics",no,"A cosmetic elegant-clothing legs item.",high
10440,"Saradomin crozier","Cosmetics,Mage,Prayer","Cosmetics,Mage,Prayer",no,"God-vestment crozier; Cosmetics restored per Matt batch-5 ruling (reverts to source).",high
10442,"Guthix crozier","Cosmetics,Mage,Prayer","Cosmetics,Mage,Prayer",no,"God-vestment crozier; Cosmetics restored per Matt batch-5 ruling.",high
10444,"Zamorak crozier","Cosmetics,Mage,Prayer","Cosmetics,Mage,Prayer",no,"God-vestment crozier; Cosmetics restored per Matt batch-5 ruling.",high
10446,"Saradomin cloak","Cosmetics,Prayer","Cosmetics,Prayer",no,"God-vestment cloak; Cosmetics restored per Matt batch-5 ruling.",high
10448,"Guthix cloak","Cosmetics,Prayer","Cosmetics,Prayer",no,"God-vestment cloak; Cosmetics restored per Matt batch-5 ruling.",high
10450,"Zamorak cloak","Cosmetics,Prayer","Cosmetics,Prayer",no,"God-vestment cloak; Cosmetics restored per Matt batch-5 ruling.",high
10452,"Saradomin mitre","Cosmetics,Mage,Prayer","Cosmetics,Mage,Prayer",no,"God-vestment mitre; Cosmetics restored per Matt batch-5 ruling.",high
10454,"Guthix mitre","Cosmetics,Mage,Prayer","Cosmetics,Mage,Prayer",no,"God-vestment mitre; Cosmetics restored per Matt batch-5 ruling.",high
10456,"Zamorak mitre","Cosmetics,Mage,Prayer","Cosmetics,Mage,Prayer",no,"God-vestment mitre; Cosmetics restored per Matt batch-5 ruling.",high
10458,"Saradomin robe top","Cosmetics,Prayer","Cosmetics,Prayer",no,"God-vestment robe top; Cosmetics restored per Matt batch-5 ruling.",high
10460,"Zamorak robe top","Cosmetics,Mage,Prayer","Cosmetics,Prayer",yes,"God-vestment robe top; Cosmetics restored + Mage dropped (incidental) per Matt batch-5 ruling.",high
10462,"Guthix robe top","Cosmetics,Mage,Prayer","Cosmetics,Prayer",yes,"God-vestment robe top; Cosmetics restored + Mage dropped (incidental) per Matt batch-5 ruling.",high
10464,"Saradomin robe legs","Cosmetics,Prayer","Cosmetics,Prayer",no,"God-vestment robe legs; Cosmetics restored per Matt batch-5 ruling.",high
10466,"Guthix robe legs","Cosmetics,Prayer","Cosmetics,Prayer",no,"God-vestment robe legs; Cosmetics restored per Matt batch-5 ruling.",high
10468,"Zamorak robe legs","Cosmetics,Prayer","Cosmetics,Prayer",no,"God-vestment robe legs; Cosmetics restored per Matt batch-5 ruling.",high
10470,"Saradomin stole","Cosmetics,Prayer","Cosmetics,Prayer",no,"God-vestment stole; Cosmetics restored per Matt batch-5 ruling.",high
10472,"Guthix stole","Cosmetics,Prayer","Cosmetics,Prayer",no,"God-vestment stole; Cosmetics restored per Matt batch-5 ruling.",high
10474,"Zamorak stole","Cosmetics,Prayer","Cosmetics,Prayer",no,"God-vestment stole; Cosmetics restored per Matt batch-5 ruling.",high
10476,"Purple sweets","Melee,Misc","Misc",yes,"Stackable Treasure Trail consumable (heals 1-3 + run energy), not player-cooked. Dropped Melee (matches mint cake).",medium
10485,"Scroll","Quests","Quests",no,"A Watchtower quest animation item.",high
10486,"Empty sack","Quests","Quests",no,"An Animal Magnetism quest animation item.",high
10487,"Undead chicken","Cosmetics,Quests","Cosmetics",yes,"A reobtainable joke/fun weapon worn for fun. Dropped Quests.",medium
10488,"Selected iron","Quests","Quests",no,"An Animal Magnetism quest item.",high
10489,"Bar magnet","Quests","Quests",no,"An Animal Magnetism quest item.",high
10490,"Undead twigs","Quests","Quests",no,"An Animal Magnetism quest item (no use outside the quest).",high
10491,"Blessed axe","Melee,Quests","Woodcutting + Firemaking,Melee",yes,"Reobtainable mithril-tier axe (WC tool + melee weapon). Dropped Quests, added Woodcutting + Firemaking.",medium
10492,"Research notes","Quests","Quests",no,"An Animal Magnetism quest item.",high
10493,"Translated notes","Quests","Quests",no,"An Animal Magnetism quest item.",high
10494,"A pattern","Quests","Quests",no,"An Animal Magnetism quest item.",high
10495,"A container","Quests","Quests",no,"An Animal Magnetism quest item.",high
10496,"Polished buttons","Quests","Quests",no,"An Animal Magnetism quest item.",medium
10498,"Ava's attractor","Quests,Range,Slayer","Range",yes,"Ranged ammo-pickup cape (functional quest reward). Dropped Quests/Slayer.",medium
10499,"Ava's accumulator","Quests,Range,Slayer","Range",yes,"Ranged ammo-pickup cape (functional quest reward). Dropped Quests/Slayer.",medium
10500,"Crone-made amulet","Quests","Quests",no,"An Animal Magnetism quest amulet (altered ghostspeak).",high
10501,"Snowball","Cosmetics","Cosmetics",no,"A Christmas event projectile.",high
10506,"Gublinch shards","Cosmetics","Cosmetics",no,"A 2013 Christmas event item.",high
10507,"Reindeer hat","Cosmetics","Cosmetics",no,"A Christmas holiday cosmetic head item.",high
10508,"Wintumber tree","Construction,Cosmetics","Cosmetics",yes,"A Christmas holiday decoration placed in a POH (no Construction level/XP). Dropped Construction.",medium
10509,"Snowball","Cosmetics","Cosmetics",no,"A snowball-throwing animation item.",high
10512,"Scroll","Misc","Misc",no,"A Barbarian Assault recruitment scroll.",high
10513,"Crackers","Misc","Misc",no,"A Barbarian Assault bait item.",high
10514,"Tofu","Misc","Misc",no,"A Barbarian Assault bait item.",high
10515,"Worms","Misc","Misc",no,"A Barbarian Assault bait item.",high
10516,"Attacker horn","Misc","Misc",no,"A Barbarian Assault communication horn.",high
10521,"Collection bag","Misc","Misc",no,"A Barbarian Assault collector bag.",high
10526,"Healer horn","Misc","Misc",no,"A Barbarian Assault communication horn.",high
10531,"Green egg","Misc","Misc",no,"A Barbarian Assault egg-launcher munition.",high
10532,"Red egg","Misc","Misc",no,"A Barbarian Assault egg-launcher munition.",high
10533,"Blue egg","Misc","Misc",no,"A Barbarian Assault egg-launcher munition.",high
10534,"Yellow egg","Misc","Misc",no,"A Barbarian Assault wave-10 item.",high
10535,"Poisoned egg","Misc","Misc",no,"A Barbarian Assault wave-10 item.",high
10536,"Spiked/pois. egg","Misc","Misc",no,"A Barbarian Assault wave-10 item.",high
10537,"Omega egg","Misc","Misc",no,"A Barbarian Assault wave-10 item.",high
10538,"Defender horn","Misc","Misc",no,"A Barbarian Assault communication horn.",high
10539,"Poisoned tofu","Misc","Misc",no,"A Barbarian Assault healer bait item.",high
10540,"Poisoned worms","Misc","Misc",no,"A Barbarian Assault healer bait item.",high
10541,"Poisoned meat","Misc","Misc",no,"A Barbarian Assault healer bait item.",high
10543,"Healing vial(3)","Misc","Misc",no,"A Barbarian Assault healer item.",high
10544,"Healing vial(2)","Misc","Misc",no,"A Barbarian Assault healer item.",high
10545,"Healing vial(1)","Misc","Misc",no,"A Barbarian Assault healer item.",high
10546,"Healing vial","Misc","Misc",no,"A Barbarian Assault healer item.",high
10547,"Healer hat","Mage","Mage",no,"A penance-set hat with magic attack/defence.",medium
10548,"Fighter hat","Melee","Melee",no,"A penance-set melee-defence helm.",high
10549,"Runner hat","Melee,Misc","Melee",yes,"A penance-set melee-defence helm (rune-full-helm-like). Dropped Misc.",medium
10550,"Ranger hat","Range","Range",no,"A penance-set ranged hat (+ranged attack).",high
10551,"Fighter torso","Melee","Melee",no,"A penance-set melee body armour (iconic BA reward).",high
10552,"Runner boots","Cosmetics,Misc","Melee",yes,"Penance boots with melee defence bonuses. Dropped Cosmetics/Misc.",medium
10553,"Penance gloves","Agility + Thieving,Melee","Agility + Thieving,Melee",no,"Lightweight BA-reward gloves (40 Defence); kept existing tags.",low
10555,"Penance skirt","Range","Range",no,"A penance-set ranged legs (upgraded red d'hide chaps).",high
10556,"Attacker icon","Misc","Misc",no,"A Barbarian Assault role icon.",high
10557,"Collector icon","Misc","Misc",no,"A Barbarian Assault role icon.",high
10558,"Defender icon","Misc","Misc",no,"A Barbarian Assault role icon.",high
10559,"Healer icon","Misc","Misc",no,"A Barbarian Assault role icon.",high
10560,"Collector horn","Misc","Misc",no,"A Barbarian Assault communication horn.",high
10561,"Spikes","Misc","Misc",no,"A Barbarian Assault wave-10 item.",high
10562,"Queen help book","Misc","Misc",no,"A Barbarian Assault readable book.",high
10563,"No eggs","Misc","Misc",no,"An unobtainable Barbarian Assault UI item.",high
10564,"Granite body","Melee","Melee",no,"Granite melee body armour (50 Str/Def).",high
10566,"Fire cape","Misc","Misc",no,"A fairy-ring fire-cape animation item (unobtainable).",high
10581,"Keris","Melee,Quests,Slayer","Melee,Slayer",yes,"Stab dagger with bonus damage vs kalphites/scabarites (slayer-task family). Dropped Quests.",medium
10585,"Parchment","Quests","Quests",no,"A Contact! quest item.",high
10586,"Combat lamp","Quests","Quests",no,"A Contact! quest XP-reward lamp.",high
10587,"Tarn's diary","Quests,Slayer","Quests",yes,"A miniquest book (enchants the salve amulet); the diary itself isn't slayer gear. Dropped Slayer.",medium
10588,"Salve amulet (e)","Melee,Slayer","Melee,Slayer",no,"Enchanted amulet giving +20% melee att/str vs undead.",high
10589,"Granite helm","Melee","Melee",no,"A granite melee helmet (50 Str/Def).",high
10592,"Penguin bongos","Quests","Quests",no,"A Cold War quest item.",high
10593,"Cowbells","Quests","Quests",no,"A Cold War quest item (Thieving XP on steal is incidental).",high
10594,"Clockwork book","Quests","Quests",no,"A Cold War quest book.",high
10595,"Clockwork suit","Crafting,Quests","Cosmetics",yes,"Clockwork penguin disguise with ongoing Penguin Hide and Seek use. Dropped Crafting/Quests.",medium
10597,"Mission report","Quests","Quests",no,"A Cold War quest item.",high
10598,"Mission report","Quests","Quests",no,"A Cold War quest item.",high
10599,"Mission report","Quests","Quests",no,"A Cold War quest item.",high
10600,"Kgp id card","Quests","Quests",no,"A Cold War quest access card.",high
10808,"Arctic pyre logs","Prayer,Woodcutting + Firemaking","Woodcutting + Firemaking",yes,"Pine logs lit for Firemaking XP to cremate shades. Dropped Prayer.",medium
10810,"Arctic pine logs","Woodcutting + Firemaking","Woodcutting + Firemaking",no,"Logs cut (Woodcutting) and burnt (Firemaking).",high
10812,"Split log","Quests,Woodcutting + Firemaking","Woodcutting + Firemaking",yes,"Made by splitting arctic pine logs for Woodcutting XP. Dropped Quests.",medium
10814,"Hair","Crafting","Crafting",no,"Yak hair spun into rope on a spinning wheel.",high
10816,"Raw yak meat","Cooking","Cooking",no,"Raw meat that is cooked.",high
10818,"Yak-hide","Crafting","Crafting",no,"A hide cured then sewn into yak-hide armour.",high
10820,"Cured yak-hide","Crafting","Crafting",no,"Cured hide cut and sewn into armour.",high
10822,"Yak-hide armour","Crafting,Melee","Melee",yes,"Finished yak-hide body armour (melee defence). Dropped Crafting making-step.",medium
10824,"Yak-hide armour","Crafting,Range","Range",yes,"Finished yak-hide legs (ranged attack bonus). Dropped Crafting making-step.",medium
10826,"Neitiznot shield","Melee","Melee",no,"A wooden melee shield (Fremennik roundshield).",high
10828,"Helm of neitiznot","Melee,Prayer,Quests","Melee,Prayer",yes,"A melee helm with +3 prayer bonus (tradeable/usable). Dropped Quests.",medium
10829,"Documents","Misc","Misc",no,"An unobtainable Fremennik Isles item.",high
10830,"Royal decree","Quests","Quests",no,"A Fremennik Isles quest item.",high
10831,"Empty tax bag","Quests","Quests",no,"A Fremennik Isles quest item.",high
10832,"Light tax bag","Quests","Quests",no,"A Fremennik Isles quest item.",high
10833,"Normal tax bag","Quests","Quests",no,"A Fremennik Isles quest item.",high
10834,"Hefty tax bag","Quests","Quests",no,"A Fremennik Isles quest item.",high
10835,"Bulging taxbag","Misc","Misc",no,"An unobtainable Fremennik Isles item.",high
10836,"Silly jester hat","Quests","Quests,Cosmetics",yes,"A Fremennik Isles quest costume piece (cosmetic afterward). Added Cosmetics.",medium
10837,"Silly jester top","Quests","Quests,Cosmetics",yes,"A Fremennik Isles quest costume piece. Added Cosmetics.",medium
10838,"Silly jester tights","Quests","Quests,Cosmetics",yes,"A Fremennik Isles quest costume piece. Added Cosmetics.",medium
10839,"Silly jester boots","Mage,Quests","Mage,Quests,Cosmetics",yes,"A Fremennik Isles quest costume piece with notable magic defence. Added Cosmetics.",medium
10840,"A jester stick","Quests","Quests",no,"An unobtainable Fremennik Isles cutscene item.",high
10841,"Apricot cream pie","Quests","Quests",no,"A Fremennik Isles cutscene item.",high
10842,"Decapitated head","Quests","Quests",no,"A Fremennik Isles quest item (Ice Troll King head).",high
10844,"Spring sq'irk","Agility + Thieving,Farming","Agility + Thieving",yes,"Sorceress's Garden Thieving fruit; Farming XP on picking is incidental. Dropped Farming.",medium
10845,"Summer sq'irk","Agility + Thieving,Farming","Agility + Thieving",yes,"Sorceress's Garden Thieving fruit; Farming XP on picking is incidental. Dropped Farming.",medium
10846,"Autumn sq'irk","Agility + Thieving,Farming","Agility + Thieving",yes,"Sorceress's Garden Thieving fruit; Farming XP on picking is incidental. Dropped Farming.",medium
10847,"Winter sq'irk","Agility + Thieving,Farming","Agility + Thieving",yes,"Sorceress's Garden Thieving fruit; Farming XP on picking is incidental. Dropped Farming.",medium
10848,"Spring sq'irkjuice","Agility + Thieving","Agility + Thieving",no,"Made from sq'irks for a Thieving XP boost.",medium
10849,"Summer sq'irkjuice","Agility + Thieving","Agility + Thieving",no,"Made from sq'irks for a Thieving XP boost.",medium
10850,"Autumn sq'irkjuice","Agility + Thieving","Agility + Thieving",no,"Made from sq'irks for a Thieving XP boost.",medium
10851,"Winter sq'irkjuice","Agility + Thieving,Misc","Agility + Thieving",yes,"Made from sq'irks for a Thieving XP boost. Dropped Misc.",medium
10856,"Sin seer's note","Quests","Quests",no,"A The General's Shadow miniquest item.",high
10857,"Severed leg","Quests","Quests",no,"A The General's Shadow miniquest item.",high
10858,"Shadow sword","Melee,Quests","Melee",yes,"A 2h melee sword (miniquest reward). Dropped Quests.",medium
10859,"Tea flask","Cooking,Misc","Cooking,Melee",yes,"A tea container; drinking heals and boosts Attack. Dropped Misc, added Melee.",medium
10860,"null (tea flask animation)","Misc","Misc",no,"An unobtainable tea-drinking animation item.",high
10861,"null (tea flask animation)","Misc","Misc",no,"An unobtainable tea-drinking animation item.",high
10862,"Hard hat","Cosmetics,Quests","Cosmetics,Quests",no,"A Tower of Life quest builder's-costume head item.",medium
10863,"Builder's shirt","Cosmetics,Quests","Cosmetics,Quests",no,"A Tower of Life quest builder's-costume body item.",medium
10864,"Builder's trousers","Cosmetics,Quests","Cosmetics,Quests",no,"A Tower of Life quest builder's-costume legs item.",medium
10865,"Builder's boots","Cosmetics,Quests","Cosmetics,Quests",no,"Tower of Life builder's-costume feet item.",medium
10866,"Rivets","Quests","Quests",no,"Tower of Life quest item.",high
10870,"Binding fluid","Quests","Quests",no,"Tower of Life quest item.",high
10871,"Pipe","Quests","Quests",no,"Tower of Life quest item.",high
10872,"Pipe ring","Quests","Quests",no,"Tower of Life quest item.",high
10873,"Metal sheet","Quests","Quests",no,"Tower of Life quest item.",high
10874,"Coloured ball","Quests","Quests",no,"Tower of Life quest item.",high
10875,"Valve wheel","Quests","Quests",no,"Tower of Life quest item.",high
10876,"Metal bar","Quests","Quests",no,"Tower of Life quest item.",high
10877,"Plain satchel","Cooking,Quests","Cosmetics",yes,"Novelty shield-slot item; cosmetic emote enhancer only, no food role.",medium
10878,"Green satchel","Cooking,Misc","Cosmetics",yes,"Novelty shield-slot item; cosmetic emote enhancer only.",medium
10879,"Red satchel","Cooking,Misc","Cosmetics",yes,"Novelty shield-slot item; cosmetic emote enhancer only.",medium
10880,"Black satchel","Cooking,Quests","Cosmetics",yes,"Novelty shield-slot item; cosmetic emote enhancer only.",medium
10881,"Gold satchel","Cooking,Misc","Cosmetics",yes,"Novelty shield-slot item; cosmetic emote enhancer only.",medium
10882,"Rune satchel","Cooking,Misc","Cosmetics",yes,"Novelty shield-slot item; cosmetic emote enhancer only.",medium
10884,"Fuse","Quests","Quests",no,"Great Brain Robbery quest item.",high
10885,"Keg","Quests","Quests",no,"Great Brain Robbery dummy quest item.",high
10886,"Prayer book","Prayer,Quests","Quests",yes,"Unobtainable animation-only item; quest-internal, no real Prayer use. Dropped Prayer.",medium
10887,"Barrelchest anchor","Melee,Quests","Melee",yes,"Usable 2h crush weapon; quest-locked-but-usable gear by function. Dropped Quests.",high
10889,"Blessed lamp","Quests","Quests",no,"Reward XP lamp; not an input/output of any one skill (XP given != skill input).",medium
10890,"Prayer book","Prayer,Quests","Prayer",yes,"Obtainable reward that uses Prayer to cure poison; genuine post-quest utility. Dropped Quests.",high
10891,"Wooden cat","Crafting,Quests","Crafting,Quests",no,"Crafting-produced toy also used as a quest item.",medium
10893,"Cranial clamp","Quests","Quests",no,"Great Brain Robbery quest tool.",high
10894,"Brain tongs","Quests","Quests",no,"Great Brain Robbery quest tool.",high
10895,"Bell jar","Quests","Quests",no,"Great Brain Robbery quest tool.",high
10896,"Wolf whistle","Quests","Quests",no,"Great Brain Robbery quest item.",high
10897,"Shipping order","Quests","Quests",no,"Great Brain Robbery quest item.",high
10898,"Keg","Quests","Quests",no,"Great Brain Robbery quest item.",high
10899,"Crate part","Quests","Quests",no,"Great Brain Robbery quest item.",high
10904,"Skull staple","Quests","Quests",no,"Great Brain Robbery quest tool.",high
10909,"Mixture - step 1(4)","Herblore","Herblore",no,"Herblore intermediate toward Sanfew serum.",high
10911,"Mixture - step 1(3)","Herblore","Herblore",no,"Herblore intermediate toward Sanfew serum.",high
10913,"Mixture - step 1(2)","Herblore","Herblore",no,"Herblore intermediate toward Sanfew serum.",high
10915,"Mixture - step 1(1)","Herblore","Herblore",no,"Herblore intermediate toward Sanfew serum.",high
10917,"Mixture - step 2(4)","Herblore","Herblore",no,"Herblore intermediate toward Sanfew serum.",high
10919,"Mixture - step 2(3)","Herblore","Herblore",no,"Herblore intermediate toward Sanfew serum.",high
10921,"Mixture - step 2(2)","Herblore","Herblore",no,"Herblore intermediate toward Sanfew serum.",high
10923,"Mixture - step 2(1)","Herblore","Herblore",no,"Herblore intermediate toward Sanfew serum.",high
10925,"Sanfew serum(4)","Herblore,Prayer,Slayer","Herblore,Prayer,Slayer",no,"Herblore potion restoring prayer + poison/disease immunity; Slayer staple.",medium
10927,"Sanfew serum(3)","Herblore,Prayer,Slayer","Herblore,Prayer,Slayer",no,"Herblore potion restoring prayer + poison/disease immunity; Slayer staple.",medium
10929,"Sanfew serum(2)","Herblore,Prayer,Slayer","Herblore,Prayer,Slayer",no,"Herblore potion restoring prayer + poison/disease immunity; Slayer staple.",medium
10931,"Sanfew serum(1)","Herblore,Prayer,Slayer","Herblore,Prayer,Slayer",no,"Herblore potion restoring prayer + poison/disease immunity; Slayer staple.",medium
10933,"Lumberjack boots","Woodcutting + Firemaking","Woodcutting + Firemaking",no,"Lumberjack outfit piece boosting Woodcutting XP.",high
10934,"Reward token","Misc","Misc",no,"Temple Trekking minigame reward token.",high
10937,"Nail beast nails","Herblore","Herblore",no,"Herblore ingredient for Sanfew serums.",high
10939,"Lumberjack top","Woodcutting + Firemaking","Woodcutting + Firemaking",no,"Lumberjack outfit piece boosting Woodcutting XP.",high
10940,"Lumberjack legs","Woodcutting + Firemaking","Woodcutting + Firemaking",no,"Lumberjack outfit piece boosting Woodcutting XP.",high
10941,"Lumberjack hat","Woodcutting + Firemaking","Woodcutting + Firemaking",no,"Lumberjack outfit piece; WC XP boost + Wintertodt warm clothing.",high
10946,"Pushup","Misc","Misc",no,"Drill Demon random-event instruction sign.",high
10947,"Run","Misc","Misc",no,"Drill Demon random-event instruction sign.",high
10948,"Situp","Misc","Misc",no,"Drill Demon random-event instruction sign.",high
10949,"Starjump","Misc","Misc",no,"Drill Demon random-event instruction sign.",high
10950,"Skull staples","Quests","Quests",no,"Unobtainable dummy item; no real skill use.",low
10952,"Slayer bell","Slayer","Slayer",no,"Slayer equipment to lure molanisks.",high
10954,"Frog-leather body","Range","Range",no,"Frog-leather ranged armour.",high
10956,"Frog-leather chaps","Range","Range",no,"Frog-leather ranged armour.",high
10958,"Frog-leather boots","Range","Range",no,"Frog-leather ranged armour.",high
10960,"Green gloop soup","Cooking","Cooking",no,"Food healing 2 HP.",high
