id,name,old_tabs,new_tabs,changed,rationale,confidence
21239,"Crunchy chocolate mix","Cosmetics","Cosmetics",no,"Easter-event intermediate.",high
21240,"Wester banana","Cosmetics","Cosmetics",no,"Easter-event ingredient.",high
21241,"Wester papaya","Cosmetics","Cosmetics",no,"Easter-event ingredient.",high
21242,"Wester lemon","Cosmetics","Cosmetics",no,"Easter-event ingredient.",high
21243,"Bucket of wester sand","Cosmetics","Cosmetics",no,"Easter-event ingredient.",high
21244,"Wester spices","Cosmetics","Cosmetics",no,"Easter-event ingredient.",high
21245,"Beef fillet","Cosmetics","Cosmetics",no,"Easter-event ingredient.",high
21246,"Sea salt","Cosmetics","Cosmetics",no,"Easter-event ingredient.",high
21247,"Gold fragment","Cosmetics","Cosmetics",no,"Easter-event ingredient.",high
21248,"Fluffy feathers","Cosmetics","Cosmetics",no,"Easter-event ingredient.",high
21249,"Wester fish","Cosmetics","Cosmetics",no,"Easter-event ingredient.",high
21250,"Rock","Cosmetics","Cosmetics",no,"Easter-event ingredient.",high
21251,"Wester chocolate","Cosmetics","Cosmetics",no,"Easter-event ingredient.",high
21252,"Egg mould","Cosmetics","Cosmetics",no,"Easter-event tool.",high
21253,"Farmer's strawhat","Farming","Misc",yes,"Unobtainable fairy-ring animation-render item -> Misc.",medium
21255,"Slayer's staff (e)","Mage,Slayer","Mage,Slayer",no,"Enchanted slayer's staff (75 Mag + 55 Slayer); casts slayer-locked Magic Dart -> Mage + Slayer.",high
21257,"Slayer's enchantment","Mage,Slayer","Mage,Slayer",no,"Parchment enchanting the slayer's staff (Mage+Slayer weapon) -> Mage + Slayer.",medium
21259,"Enchanted scroll","Quests","Quests",no,"Client of Kourend quest item.",high
21260,"Enchanted quill","Quests","Quests",no,"Client of Kourend quest item.",high
21261,"Mysterious orb","Quests","Quests",no,"Client of Kourend quest item.",high
21262,"Antique lamp","Quests","Quests",no,"Quest-reward XP lamp -> Quests.",high
21263,"Copper's crimson collar","Quests","Quests",no,"Client of Kourend quest item.",high
21264,"Purple slayer helmet","Cosmetics,Melee,Slayer","Cosmetics,Melee,Slayer",no,"Cosmetic recolour of non-imbued Slayer helm -> Cosmetics + Melee + Slayer.",high
21266,"Purple slayer helmet (i)","Cosmetics,Melee,Slayer","Cosmetics,Melee,Range,Mage,Slayer",yes,"Imbued recoloured slayer helm: (i) extends on-task bonus to all styles. Added Range + Mage.",medium
21268,"Slayer ring (eternal)","Misc,Slayer","Slayer,Teleports",yes,"Slayer ring (unlimited teleports) -> Slayer + Teleports. Dropped Misc.",medium
21270,"Eternal gem","Crafting,Slayer","Crafting,Slayer",no,"Superior-slayer-drop gem crafted into slayer ring -> Crafting + Slayer.",high
21273,"Skotos","Cosmetics","Cosmetics",no,"Skotizo boss pet -> Cosmetics.",high
21275,"Dark claw","Slayer","Slayer",no,"Skotizo slayer drop; makes purple slayer helm -> Slayer.",high
21276,"Skull sceptre (i)","Mage,Misc","Mage,Teleports",yes,"Imbued skull sceptre: Barbarian Village teleport + autocast -> Mage + Teleports. Dropped Misc.",medium
21279,"Obsidian armour set","Melee","Melee",no,"GE-packed functional obsidian melee armour set -> Melee.",high
21282,"Infernal max hood","Cosmetics,Melee","Cosmetics",yes,"All-99 prestige max hood (no combat stats) -> Cosmetics. Dropped Melee.",medium
21285,"Infernal max cape","Cosmetics,Melee","Cosmetics,Melee",no,"Max cape (prestige) + infernal cape (melee stats) -> Cosmetics + Melee.",high
21291,"Jal-nib-rek","Cosmetics","Cosmetics",no,"Inferno/Zuk boss pet -> Cosmetics.",high
21293,"Infernal eel","Fishing","Fishing",no,"Members fish caught at 80 Fishing -> Fishing.",high
21295,"Infernal cape","Melee","Melee",no,"Best-in-slot melee cape (Inferno) -> Melee.",high
21297,"Infernal cape","Misc","Misc",no,"Unobtainable fairy-ring animation-render item -> Misc.",high
21298,"Obsidian helmet","Melee","Melee",no,"Obsidian (TzHaar) melee armour -> Melee.",high
21301,"Obsidian platebody","Melee","Melee",no,"Obsidian (TzHaar) melee armour -> Melee.",high
21304,"Obsidian platelegs","Melee","Melee",no,"Obsidian (TzHaar) melee armour -> Melee.",high
21307,"Rogue's equipment crate","Agility + Thieving,Misc","Agility + Thieving",yes,"Rogues' Den reward container for Thieving equipment -> Agility + Thieving. Dropped Misc.",medium
21308,"Red rainbow strand","Cosmetics","Cosmetics",no,"Gilbert's Colours event item.",high
21309,"Orange rainbow strand","Cosmetics","Cosmetics",no,"Gilbert's Colours event item.",high
21310,"Yellow rainbow strand","Cosmetics","Cosmetics",no,"Gilbert's Colours event item.",high
21311,"Green rainbow strand","Cosmetics","Cosmetics",no,"Gilbert's Colours event item.",high
21312,"Blue rainbow strand","Misc","Cosmetics",yes,"Gilbert's Colours event item -> Cosmetics (harmonized). Dropped Misc.",medium
21313,"Purple rainbow strand","Misc","Cosmetics",yes,"Gilbert's Colours event item -> Cosmetics (harmonized). Dropped Misc.",medium
21314,"Rainbow scarf","Cosmetics","Cosmetics",no,"Gilbert's Colours cosmetic reward scarf.",high
21316,"Amethyst broad bolts","Fletching,Range,Slayer","Fletching,Range,Slayer",no,"Fletched finished bolts (broad = Slayer-locked) -> Fletching + Range + Slayer.",high
21318,"Amethyst javelin","Fletching,Range","Fletching,Range",no,"Fletched finished javelin ammo -> Fletching + Range.",medium
21326,"Amethyst arrow","Fletching,Range","Fletching,Range",no,"Fletched finished arrow ammo -> Fletching + Range.",medium
21328,"Amethyst fire arrow","Range","Range",no,"Lit fire-arrow ammo -> Range.",medium
21338,"Amethyst bolt tips","Crafting,Fletching,Range,Slayer","Fletching,Range,Slayer",yes,"Gem bolt tips (Fletching) for broad bolts (Slayer-locked) -> Fletching + Range + Slayer. Dropped Crafting.",medium
21341,"Unidentified minerals","Mining + Smithing","Mining + Smithing",no,"Mining Guild reward currency -> Mining + Smithing.",high
21343,"Mining gloves","Mining + Smithing","Mining + Smithing",no,"Mining-speed gloves -> Mining + Smithing.",high
21345,"Superior mining gloves","Mining + Smithing","Mining + Smithing",no,"Mining-speed gloves -> Mining + Smithing.",high
21347,"Amethyst","Crafting,Mining + Smithing,Range","Crafting,Mining + Smithing,Fletching",yes,"Mined gem chiselled into javelin tips (Crafting) + bolt/arrow tips (Fletching) -> Mining + Smithing + Crafting + Fletching. Dropped Range.",medium
21350,"Amethyst arrowtips","Crafting,Fletching,Range","Fletching,Range",yes,"Gem arrowtips (82 Fletching) -> Fletching + Range. Dropped Crafting.",medium
21352,"Amethyst javelin tips","Crafting,Fletching,Range","Crafting,Fletching,Range",no,"Made via chisel-on-amethyst at 87 Crafting, then fletched -> Crafting + Fletching + Range.",medium
21354,"Hand fan","Cosmetics","Cosmetics",no,"Midsummer-event fun item -> Cosmetics.",high
21356,"Minnow","Fishing","Fishing",no,"Members fish caught at 82 Fishing -> Fishing.",high
21387,"Master scroll book (empty)","Misc","Teleports",yes,"Stores + teleports from teleport scrolls -> Teleports.",medium
21392,"Expert mining gloves","Mining + Smithing","Mining + Smithing",no,"Mining-speed gloves -> Mining + Smithing.",high
21394,"Karambwanji","Cooking,Quests","Cooking,Fishing",yes,"Cooked small fish used as karambwan fishing bait -> Cooking + Fishing; quest-locked-but-usable, dropped Quests.",medium
21396,"Clan wars cape","Cosmetics","Misc",yes,"Unobtainable 2017 PvP Championships cape -> Misc.",medium
21428,"Wilderness cape","Cosmetics","Cosmetics",no,"Wilderness Wars team cape -> Cosmetics.",medium
21433,"Wilderness champion amulet","Cosmetics","Cosmetics",no,"Wilderness Wars champion cosmetic amulet -> Cosmetics.",medium
21434,"Wilderness cape","Cosmetics","Cosmetics",no,"Wilderness Wars champion team cape -> Cosmetics.",medium
21439,"Champion's cape","Cosmetics","Cosmetics",no,"Champions' Challenge cosmetic reward cape -> Cosmetics.",high
21469,"Teak seedling","Farming","Farming",no,"Tree seedling (Farming).",high
21471,"Mahogany seedling","Farming","Farming",no,"Tree seedling (Farming).",high
21477,"Teak sapling","Farming","Farming",no,"Tree sapling (Farming).",high
21480,"Mahogany sapling","Farming","Farming",no,"Tree sapling (Farming).",high
21483,"Ultracompost","Farming","Farming",no,"Most potent compost (Farming input).",high
21486,"Teak seed","Farming,Fletching","Farming",yes,"Tree seed planted in Farming -> Farming. Dropped spurious Fletching.",medium
21488,"Mahogany seed","Farming,Fletching","Farming",yes,"Tree seed planted in Farming -> Farming. Dropped spurious Fletching.",medium
21490,"Seaweed spore","Farming","Farming",no,"Planted in seaweed patch (Farming).",high
21504,"Giant seaweed","Crafting,Farming","Crafting,Farming",no,"Farming-grown; burned into soda ash for glassmaking (Crafting) -> Crafting + Farming.",high
21509,"Herbi","Cosmetics","Cosmetics",no,"Herbiboar Hunter pet -> Cosmetics.",high
21512,"Bird house","Crafting,Hunter","Crafting,Hunter",no,"Made at Crafting, sets birdhouse traps (Hunter) -> Crafting + Hunter.",high
21515,"Oak bird house","Crafting,Hunter","Crafting,Hunter",no,"Made at Crafting, sets birdhouse traps (Hunter) -> Crafting + Hunter.",high
21518,"Willow bird house","Crafting,Hunter","Crafting,Hunter",no,"Made at Crafting, sets birdhouse traps (Hunter) -> Crafting + Hunter.",high
21521,"Teak bird house","Crafting,Hunter","Crafting,Hunter",no,"Made at Crafting, sets birdhouse traps (Hunter) -> Crafting + Hunter.",high
21524,"Clue scroll (elite)","Misc","Misc",no,"Elite Treasure Trail clue -> Misc.",high
21525,"Clue scroll (elite)","Misc","Misc",no,"Elite Treasure Trail clue -> Misc.",high
21526,"Clue scroll (hard)","Misc","Misc",no,"Hard Treasure Trail clue -> Misc.",high
21527,"Clue scroll (hard)","Misc","Misc",no,"Hard Treasure Trail clue -> Misc.",high
21528,"Sawmill proposal","Quests","Quests",no,"Bone Voyage quest item.",high
21529,"Sawmill agreement","Quests","Quests",no,"Bone Voyage quest item.",high
21530,"Bone charm","Quests","Quests",no,"Bone Voyage quest item.",high
21531,"Potion of sealegs","Quests","Quests",no,"Bone Voyage quest item.",high
21532,"Iron ore fragment","Mining + Smithing","Mining + Smithing",no,"Volcanic Mine mined ore fragment.",high
21533,"Silver ore fragment","Mining + Smithing","Mining + Smithing",no,"Volcanic Mine mined ore fragment.",high
21534,"Coal fragment","Mining + Smithing","Mining + Smithing",no,"Volcanic Mine mined ore fragment.",high
21535,"Gold ore fragment","Mining + Smithing","Mining + Smithing",no,"Volcanic Mine mined ore fragment.",high
21536,"Mithril ore fragment","Mining + Smithing","Mining + Smithing",no,"Volcanic Mine mined ore fragment.",high
21537,"Adamantite ore fragment","Mining + Smithing","Mining + Smithing",no,"Volcanic Mine mined ore fragment.",high
21538,"Runite ore fragment","Mining + Smithing","Mining + Smithing",no,"Volcanic Mine mined ore fragment.",high
21539,"Heat-proof vessel","Mining + Smithing","Mining + Smithing",no,"Volcanic Mine water-platform tool -> Mining + Smithing.",high
21540,"Large rock","Mining + Smithing,Misc","Mining + Smithing",yes,"Volcanic Mine gas-pressure mechanic item -> Mining + Smithing. Dropped Misc.",medium
21541,"Volcanic mine teleport","Misc","Teleports",yes,"Breakable teleport tablet -> Teleports.",high
21543,"Calcite","Prayer","Prayer",no,"Recalcifies fossils into enriched bones for Prayer XP -> Prayer.",high
21545,"Pyrophosphite","Prayer","Prayer",no,"Recalcifies fossils into enriched bones for Prayer XP -> Prayer.",high
21547,"Small enriched bone","Prayer","Prayer",no,"Recalcified fossil for Prayer XP -> Prayer.",high
21549,"Medium enriched bone","Prayer","Prayer",no,"Recalcified fossil for Prayer XP -> Prayer.",high
21551,"Large enriched bone","Prayer","Prayer",no,"Recalcified fossil for Prayer XP -> Prayer.",high
21553,"Rare enriched bone","Prayer","Prayer",no,"Recalcified fossil for Prayer XP -> Prayer.",high
21555,"Numulite","Misc","Misc",no,"Fossil Island currency -> Misc.",high
21562,"Unidentified small fossil","Construction,Misc,Prayer","Misc,Prayer",yes,"Museum (Misc) or enriched bone for Prayer -> Misc + Prayer. Dropped spurious Construction.",medium
21564,"Unidentified medium fossil","Misc,Prayer","Misc,Prayer",no,"Museum or enriched bone (Prayer) -> Misc + Prayer.",high
21566,"Unidentified large fossil","Misc,Prayer","Misc,Prayer",no,"Museum or enriched bone (Prayer) -> Misc + Prayer.",high
21568,"Unidentified rare fossil","Misc,Prayer","Misc,Prayer",no,"Museum or rare enriched bone (Prayer) -> Misc + Prayer.",high
21570,"Small fossilised limbs","Misc,Prayer","Misc,Prayer",no,"Bone fossil: museum (Misc) or enriched bone (Prayer).",high
21572,"Small fossilised spine","Misc,Prayer","Misc,Prayer",no,"Bone fossil: museum (Misc) or enriched bone (Prayer).",high
21574,"Small fossilised ribs","Misc,Prayer","Misc,Prayer",no,"Bone fossil: museum (Misc) or enriched bone (Prayer).",high
21576,"Small fossilised pelvis","Misc,Prayer","Misc,Prayer",no,"Bone fossil: museum (Misc) or enriched bone (Prayer).",high
21578,"Small fossilised skull","Misc,Prayer","Misc,Prayer",no,"Bone fossil: museum (Misc) or enriched bone (Prayer).",high
21580,"Medium fossilised limbs","Misc,Prayer","Misc,Prayer",no,"Bone fossil: museum (Misc) or enriched bone (Prayer).",high
21582,"Medium fossilised spine","Misc,Prayer","Misc,Prayer",no,"Bone fossil: museum (Misc) or enriched bone (Prayer).",high
21584,"Medium fossilised ribs","Misc,Prayer","Misc,Prayer",no,"Bone fossil: museum (Misc) or enriched bone (Prayer).",high
21586,"Medium fossilised pelvis","Misc,Prayer","Misc,Prayer",no,"Bone fossil: museum (Misc) or enriched bone (Prayer).",high
21588,"Medium fossilised skull","Misc,Prayer","Misc,Prayer",no,"Bone fossil: museum (Misc) or enriched bone (Prayer).",high
21590,"Fossilised roots","Misc","Misc",no,"Plant fossil (museum only; cannot be recalcified) -> Misc.",high
21592,"Fossilised stump","Misc","Misc",no,"Plant fossil (museum only) -> Misc.",high
21594,"Fossilised branch","Misc","Misc",no,"Plant fossil (museum only) -> Misc.",high
21596,"Fossilised leaf","Misc","Misc",no,"Plant fossil (museum only) -> Misc.",high
21598,"Fossilised mushroom","Misc","Misc",no,"Plant fossil (museum only) -> Misc.",high
21600,"Large fossilised limbs","Misc,Prayer","Misc,Prayer",no,"Bone fossil: museum (Misc) or enriched bone (Prayer).",high
21602,"Large fossilised spine","Misc,Prayer","Misc,Prayer",no,"Bone fossil: museum (Misc) or enriched bone (Prayer).",high
21604,"Large fossilised ribs","Misc,Prayer","Misc,Prayer",no,"Bone fossil: museum (Misc) or enriched bone (Prayer).",high
21606,"Large fossilised pelvis","Misc,Prayer","Misc,Prayer",no,"Bone fossil: museum (Misc) or enriched bone (Prayer).",high
21608,"Large fossilised skull","Misc,Prayer","Misc,Prayer",no,"Bone fossil: museum (Misc) or enriched bone (Prayer).",high
21610,"Rare fossilised limbs","Prayer","Prayer",no,"Rare bone fossil -> rare enriched bone (Prayer).",high
21612,"Rare fossilised spine","Prayer","Prayer",no,"Rare bone fossil -> rare enriched bone (Prayer).",high
21614,"Rare fossilised ribs","Prayer","Prayer",no,"Rare bone fossil -> rare enriched bone (Prayer).",high
21616,"Rare fossilised pelvis","Prayer","Prayer",no,"Rare bone fossil -> rare enriched bone (Prayer).",high
21618,"Rare fossilised skull","Prayer","Prayer",no,"Rare bone fossil -> rare enriched bone (Prayer).",high
21620,"Rare fossilised tusk","Prayer","Prayer",no,"Rare bone fossil -> rare enriched bone (Prayer).",high
21622,"Volcanic ash","Farming,Herblore,Mining + Smithing","Farming,Mining + Smithing",yes,"Mined ash; ultracompost ingredient -> Mining + Smithing + Farming. Dropped spurious Herblore.",medium
21624,"Hoop snake","Misc","Misc",no,"Tar Swamp stun utility item -> Misc.",high
21626,"Sulliuscep cap","Cooking,Fletching","Cooking",yes,"Mushroom-pie Cooking ingredient -> Cooking. Dropped spurious Fletching.",medium
21629,"Archaeologist's diary","Misc","Misc",no,"Fossil Island lore book -> Misc.",high
21631,"Ancient diary","Misc","Misc",no,"Fossil Island lore book -> Misc.",high
21633,"Ancient wyvern shield","Mage","Mage",no,"Magic shield (70 Magic) -> Mage.",high
21634,"Ancient wyvern shield","Mage,Slayer","Mage",yes,"Magic shield (tradeable) -> Mage. Dropped spurious Slayer.",medium
21637,"Wyvern visage","Mage,Mining + Smithing,Slayer","Mining + Smithing",yes,"Smithing precursor for the ancient wyvern shield (like draconic visage) -> Mining + Smithing. Dropped Mage/Slayer.",medium
21640,"Antique lamp","Misc","Misc",no,"Museum-display-reward XP lamp (not a quest reward) -> Misc.",high
21643,"Granite boots","Melee,Slayer","Melee",yes,"Granite melee boots (50 Def/Str) -> Melee. Dropped spurious Slayer.",medium
21646,"Granite longsword","Melee","Melee",no,"Melee longsword (50 Att/Str) -> Melee.",high
21649,"Merfolk trident","Fishing,Melee","Melee",yes,"Iron-tipped melee trident -> Melee. Dropped spurious Fishing (it's a weapon, not a fishing tool).",medium
21652,"Drift net","Fishing,Hunter","Fishing,Hunter",no,"Drift Net Fishing (combined Fishing + Hunter activity) -> Fishing + Hunter.",high
21655,"Pufferfish","Fishing","Fishing",no,"Underwater-caught fish -> Fishing.",high
21656,"Mermaid's tear","Agility + Thieving,Misc","Agility + Thieving",yes,"Underwater Agility & Thieving currency -> Agility + Thieving. Dropped Misc.",medium
21662,"Fossil island note book","Quests","Quests",no,"Bone Voyage quest-reward notebook -> Quests.",high
21664,"Scribbled note","Misc","Misc",no,"House on the Hill lore note -> Misc.",high
21666,"Partial note","Misc","Misc",no,"House on the Hill lore note -> Misc.",high
21668,"Ancient note","Misc","Misc",no,"House on the Hill lore note -> Misc.",high
21670,"Ancient writings","Misc","Misc",no,"House on the Hill lore note -> Misc.",high
21672,"Experimental note","Misc","Misc",no,"House on the Hill lore note -> Misc.",high
21674,"Paragraph of text","Misc","Misc",no,"House on the Hill lore note -> Misc.",high
21676,"Musty smelling note","Misc","Misc",no,"House on the Hill lore note -> Misc.",high
21678,"Hastily scrawled note","Misc","Misc",no,"House on the Hill lore note -> Misc.",high
21680,"Old writing","Misc","Misc",no,"House on the Hill lore note -> Misc.",high
21682,"Short note","Misc","Misc",no,"House on the Hill lore note -> Misc.",high
21684,"Uncooked mushroom pie","Cooking","Cooking",no,"Cooking intermediate.",high
21690,"Mushroom pie","Cooking,Crafting","Cooking,Crafting",no,"Cooked food + highest reliable Crafting boost (+4) -> Cooking + Crafting.",high
21693,"Bowl of fish","Fishing","Fishing",no,"Underwater fish container -> Fishing.",high
21695,"Runefest shield","Cosmetics","Cosmetics",no,"RuneFest 2017 cosmetic kiteshield.",high
21697,"Ash covered tome","Farming,Mage","Farming,Mage",no,"Unlocks enhanced Fertile Soil (Lunar Magic) spell that ultracomposts -> Mage + Farming.",medium
21698,"Tzhaar air rune pack","Mage,Slayer","Mage",yes,"Pack of 100 air runes (casting supply) -> Mage. Dropped spurious Slayer.",medium
21701,"Tzhaar water rune pack","Mage,Slayer","Mage",yes,"Pack of 100 water runes (casting supply) -> Mage. Dropped spurious Slayer.",medium
21704,"Tzhaar earth rune pack","Mage,Slayer","Mage",yes,"Pack of 100 earth runes (casting supply) -> Mage. Dropped spurious Slayer.",medium
21707,"Tzhaar fire rune pack","Mage,Slayer","Mage",yes,"Pack of 100 fire runes (casting supply) -> Mage. Dropped spurious Slayer.",medium
21710,"Death note","Misc","Cosmetics",yes,"2017 Halloween event activity item -> Cosmetics. Was Misc.",medium
21711,"Murky potion","Cosmetics","Cosmetics",no,"2017 Halloween event item -> Cosmetics.",medium
21712,"Spectral potion","Misc","Cosmetics",yes,"2017 Halloween event item -> Cosmetics. Was Misc.",medium
21713,"Tomberries","Cosmetics","Cosmetics",no,"2017 Halloween event item -> Cosmetics.",medium
21714,"Tattered book","Cosmetics","Cosmetics",no,"2017 Halloween event item -> Cosmetics.",medium
21715,"Note","Cosmetics","Cosmetics",no,"2017 Halloween event item -> Cosmetics.",medium
21716,"Carved gem","Misc","Cosmetics",yes,"2017 Halloween event item -> Cosmetics. Was Misc.",medium
21717,"Time bubble","Cosmetics","Cosmetics",no,"2017 Halloween event item -> Cosmetics.",medium
21718,"Traiborn note","Misc","Cosmetics",yes,"2017 Halloween event activity item -> Cosmetics. Was Misc.",medium
21720,"Jonas mask","Cosmetics","Cosmetics",no,"2017 Halloween event reward mask -> Cosmetics.",high
21722,"Diving helmet","Cosmetics","Cosmetics",no,"2017 Halloween event diving item -> Cosmetics.",high
