id,name,old_tabs,new_tabs,changed,rationale,confidence
24319,"Spookier skirt","Cosmetics","Cosmetics",no,"Halloween cosmetic outfit -> Cosmetics.",high
24321,"Spookier gloves","Cosmetics","Cosmetics",no,"Halloween cosmetic outfit -> Cosmetics.",high
24323,"Spookier boots","Cosmetics","Cosmetics",no,"Halloween cosmetic outfit -> Cosmetics.",high
24325,"Pumpkin lantern","Cosmetics","Cosmetics",no,"Halloween cosmetic -> Cosmetics.",high
24327,"Skeleton lantern","Cosmetics","Cosmetics",no,"Halloween novelty fun weapon -> Cosmetics.",high
24329,"Bounty crate","Misc","Misc",no,"Bounty Hunter PvP supply crate -> Misc.",high
24331,"Birthday cake","Cosmetics","Cosmetics",no,"OSRS Mobile anniversary novelty -> Cosmetics.",medium
24333,"Dagon'hai robes set","Mage","Mage",no,"GE boxed Dagon'hai magic set -> Mage.",high
24336,"Target teleport","Misc","Teleports",yes,"Magic teleport tablet -> Teleports; drop Misc.",high
24338,"Bounty hunter hat (tier 1)","Cosmetics","Cosmetics",no,"Bounty Hunter cosmetic hat -> Cosmetics.",high
24340,"Bounty hunter hat (tier 2)","Cosmetics","Cosmetics",no,"Bounty Hunter cosmetic hat -> Cosmetics.",high
24342,"Bounty hunter hat (tier 3)","Cosmetics","Cosmetics",no,"Bounty Hunter cosmetic hat -> Cosmetics.",high
24344,"Bounty hunter hat (tier 4)","Cosmetics","Cosmetics",no,"Bounty Hunter cosmetic hat -> Cosmetics.",high
24346,"Bounty hunter hat (tier 5)","Cosmetics","Cosmetics",no,"Bounty Hunter cosmetic hat -> Cosmetics.",high
24348,"Bounty hunter hat (tier 6)","Cosmetics","Cosmetics",no,"Bounty Hunter cosmetic hat -> Cosmetics.",high
24361,"Scroll box (beginner)","Misc","Misc",no,"Clue scroll container -> Misc.",high
24362,"Scroll box (easy)","Misc","Misc",no,"Clue scroll container -> Misc.",high
24363,"Scroll box (medium)","Misc","Misc",no,"Clue scroll container -> Misc.",high
24364,"Scroll box (hard)","Misc","Misc",no,"Clue scroll container -> Misc.",high
24365,"Scroll box (elite)","Misc","Misc",no,"Clue scroll container -> Misc.",high
24366,"Scroll box (master)","Misc","Misc",no,"Clue scroll container -> Misc.",high
24370,"Twisted slayer helmet","Cosmetics,Slayer","Cosmetics,Melee,Slayer",yes,"Cosmetic slayer helm upgrade -> Cosmetics + Melee + Slayer.",high
24372,"Twisted dragon trophy","Cosmetics","Cosmetics",no,"Leagues cosmetic trophy -> Cosmetics.",high
24374,"Twisted rune trophy","Cosmetics","Cosmetics",no,"Leagues cosmetic trophy -> Cosmetics.",high
24376,"Twisted adamant trophy","Cosmetics","Cosmetics",no,"Leagues cosmetic trophy -> Cosmetics.",high
24378,"Twisted mithril trophy","Cosmetics","Cosmetics",no,"Leagues cosmetic trophy -> Cosmetics.",high
24380,"Twisted steel trophy","Cosmetics","Cosmetics",no,"Leagues cosmetic trophy -> Cosmetics.",high
24382,"Twisted iron trophy","Cosmetics","Cosmetics",no,"Leagues cosmetic trophy -> Cosmetics.",high
24384,"Twisted bronze trophy","Cosmetics","Cosmetics",no,"Leagues cosmetic trophy -> Cosmetics.",high
24387,"Twisted hat (t3)","Cosmetics","Cosmetics",no,"Leagues cosmetic outfit -> Cosmetics.",high
24389,"Twisted coat (t3)","Cosmetics","Cosmetics",no,"Leagues cosmetic outfit -> Cosmetics.",high
24391,"Twisted trousers (t3)","Cosmetics","Cosmetics",no,"Leagues cosmetic outfit -> Cosmetics.",high
24393,"Twisted boots (t3)","Cosmetics","Cosmetics",no,"Leagues cosmetic outfit -> Cosmetics.",high
24395,"Twisted cane","Cosmetics","Cosmetics",no,"Leagues cosmetic -> Cosmetics.",high
24397,"Twisted hat (t2)","Cosmetics","Cosmetics",no,"Leagues cosmetic outfit -> Cosmetics.",high
24399,"Twisted coat (t2)","Cosmetics","Cosmetics",no,"Leagues cosmetic outfit -> Cosmetics.",high
24401,"Twisted trousers (t2)","Cosmetics","Cosmetics",no,"Leagues cosmetic outfit -> Cosmetics.",high
24403,"Twisted boots (t2)","Cosmetics","Cosmetics",no,"Leagues cosmetic outfit -> Cosmetics.",high
24405,"Twisted hat (t1)","Cosmetics","Cosmetics",no,"Leagues cosmetic outfit -> Cosmetics.",high
24407,"Twisted coat (t1)","Cosmetics","Cosmetics",no,"Leagues cosmetic outfit -> Cosmetics.",high
24409,"Twisted trousers (t1)","Cosmetics","Cosmetics",no,"Leagues cosmetic outfit -> Cosmetics.",high
24411,"Twisted boots (t1)","Cosmetics","Cosmetics",no,"Leagues cosmetic outfit -> Cosmetics.",high
24413,"Twisted banner","Cosmetics","Cosmetics",no,"Leagues cosmetic banner -> Cosmetics.",high
24417,"Inquisitor's mace","Melee,Prayer","Melee",yes,"Crush melee weapon; incidental +2 prayer dropped -> Melee.",medium
24418,"Gravestone","Misc","Misc",no,"Unobtainable display item -> Misc.",high
24419,"Inquisitor's great helm","Melee","Melee",no,"Inquisitor's melee armour.",high
24420,"Inquisitor's hauberk","Melee","Melee",no,"Inquisitor's melee armour.",high
24421,"Inquisitor's plateskirt","Melee","Melee",no,"Inquisitor's melee armour.",high
24422,"Nightmare staff","Mage","Mage",no,"Autocast magic staff -> Mage.",high
24423,"Harmonised nightmare staff","Mage","Mage",no,"Magic staff -> Mage.",high
24424,"Volatile nightmare staff","Mage","Mage",no,"Magic staff -> Mage.",high
24425,"Eldritch nightmare staff","Mage,Prayer","Mage,Prayer",no,"Magic staff with prayer-restore special (defining) -> Mage + Prayer.",high
24428,"Green gingerbread shield","Cosmetics","Cosmetics",no,"Christmas event cosmetic shield -> Cosmetics.",high
24430,"Red gingerbread shield","Cosmetics","Cosmetics",no,"Christmas event cosmetic shield -> Cosmetics.",high
24431,"Blue gingerbread shield","Cosmetics","Cosmetics",no,"Christmas event cosmetic shield -> Cosmetics.",high
24432,"Festive cinnamon stick","Cosmetics","Cosmetics",no,"Christmas event item -> Cosmetics.",high
24433,"Festive ginger powder","Cosmetics","Cosmetics",no,"Christmas event item -> Cosmetics.",high
24434,"Festive egg","Cosmetics","Cosmetics",no,"Christmas event item -> Cosmetics.",high
24435,"Festive pot","Cosmetics","Cosmetics",no,"Christmas event item -> Cosmetics.",high
24436,"Festive flour","Cosmetics","Cosmetics",no,"Christmas event item -> Cosmetics.",high
24437,"Gingerbread shield","Cosmetics","Cosmetics",no,"Christmas event cosmetic shield -> Cosmetics.",high
24438,"Iced gingerbread shield","Cosmetics","Cosmetics",no,"Christmas event cosmetic shield -> Cosmetics.",high
24441,"Scaperune teleport","Misc","Misc",no,"Christmas event-internal single-use teleport -> Misc.",medium
24442,"Bakery storage key","Misc","Misc",no,"Christmas event-internal key -> Misc.",high
24443,"Gingerbread gnome","Cosmetics","Cosmetics",no,"Christmas event novelty food -> Cosmetics.",high
24444,"Twisted slayer helmet (i)","Melee,Slayer","Cosmetics,Mage,Melee,Range,Slayer",yes,"Imbued cosmetic slayer helm (all styles) -> +Cosmetics/Range/Mage.",high
24460,"Twisted teleport scroll","Cosmetics","Cosmetics",no,"Cosmetic home-teleport animation unlock -> Cosmetics.",high
24463,"Twisted blueprints","Construction,Cosmetics","Construction,Cosmetics",no,"POH house-style cosmetic unlock -> Construction + Cosmetics.",high
24466,"Twisted horns","Cosmetics,Slayer","Cosmetics",yes,"Cosmetic slayer-helm attachment kit -> Cosmetics; drop Slayer.",medium
24469,"Twisted relic hunter (t1) armour set","Cosmetics","Cosmetics",no,"GE boxed Leagues cosmetic set -> Cosmetics.",high
24472,"Twisted relic hunter (t2) armour set","Cosmetics","Cosmetics",no,"GE boxed Leagues cosmetic set -> Cosmetics.",high
24475,"Twisted relic hunter (t3) armour set","Cosmetics","Cosmetics",no,"GE boxed Leagues cosmetic set -> Cosmetics.",high
24488,"Inquisitor's armour set","Melee","Melee",no,"GE boxed Inquisitor's melee set -> Melee.",high
24491,"Little nightmare","Cosmetics","Cosmetics",no,"Nightmare (combat boss) pet -> Cosmetics.",high
24493,"Clue scroll (hard)","Misc","Misc",no,"Treasure Trail clue -> Misc.",high
24495,"Jar of dreams","Cosmetics","Construction",yes,"Boss Jar-of-X collectible -> Construction only. Matt batch-8 jar rule.",high
24511,"Harmonised orb","Mage","Mage",no,"Nightmare-staff upgrade component -> Mage.",high
24514,"Volatile orb","Mage","Mage",no,"Nightmare-staff upgrade component -> Mage.",high
24517,"Eldritch orb","Mage","Mage",no,"Nightmare-staff upgrade component -> Mage.",high
24520,"Victor's cape (1000)","Cosmetics","Cosmetics",no,"LMS victory cosmetic cape -> Cosmetics.",high
24523,"Death's coffer","Misc","Misc",no,"Unobtainable Death's Office item -> Misc.",high
24525,"Cat ears","Cosmetics","Cosmetics",no,"2020 Birthday cosmetic -> Cosmetics.",high
24527,"Hell cat ears","Cosmetics","Cosmetics",no,"2020 Birthday cosmetic -> Cosmetics.",high
24528,"Lamp of the gatherer","Misc","Misc",no,"Adventure Paths gathering XP lamp -> Misc.",high
24529,"Harmony","Misc","Misc",no,"Prifddinas library lore book -> Misc.",high
24534,"Mithril seeds","Misc","Misc",no,"LMS flower-planting novelty seeds -> Misc.",high
24535,"Magic egg ball","Cosmetics","Cosmetics",no,"2020 Easter novelty -> Cosmetics.",high
24537,"Carrot sword","Cosmetics","Cosmetics",no,"Easter novelty fun weapon -> Cosmetics.",high
24539,"'24-carat' sword","Cosmetics","Cosmetics",no,"Easter novelty fun weapon -> Cosmetics.",high
24541,"Painted fake magic egg","Cosmetics","Cosmetics",no,"2020 Easter event item -> Cosmetics.",high
24542,"Unpainted fake magic egg","Cosmetics","Cosmetics",no,"2020 Easter event item -> Cosmetics.",high
24543,"Conch shell","Cosmetics","Cosmetics",no,"2020 Easter event item -> Cosmetics.",high
24544,"Broken egg","Cosmetics","Cosmetics",no,"2020 Easter event item -> Cosmetics.",high
24545,"Dummy portal","Misc","Misc",no,"Unobtainable display item -> Misc.",high
24546,"Carrot","Cosmetics","Cosmetics",no,"2020 Easter event item -> Cosmetics.",high
24547,"Broken goat horn","Cosmetics","Cosmetics",no,"2020 Easter event item -> Cosmetics.",high
24549,"Cake","Cosmetics","Cosmetics",no,"2020 Easter event item -> Cosmetics.",high
24551,"Blade of saeldor (c)","Melee","Melee",no,"Corrupted blade of Saeldor melee sword -> Melee.",high
24554,"Pyromancer set","Woodcutting + Firemaking","Woodcutting + Firemaking",no,"Unobtainable pyromancer-set placeholder -> Woodcutting + Firemaking.",medium
24565,"Antique emblem (tier 1)","Misc","Misc",no,"Bounty Hunter emblem currency -> Misc.",high
24585,"Looting bag note","Misc","Misc",no,"Bank-exchange note for a looting bag -> Misc.",high
24587,"Rune pouch note","Mage,Misc","Misc",yes,"Bank-exchange voucher for a rune pouch -> Misc; drop Mage.",medium
24589,"Blighted manta ray","Melee,Misc","Mage,Melee,Range",yes,"Wilderness high-heal combat food -> Melee+Range+Mage; drop Misc. (blighted-food flagged)",medium
24592,"Blighted anglerfish","Melee,Misc","Mage,Melee,Range",yes,"Wilderness high-heal combat food -> Melee+Range+Mage; drop Misc.",medium
24595,"Blighted karambwan","Cooking,Misc","Mage,Melee,Range",yes,"Wilderness combo-eat combat food -> Melee+Range+Mage; drop Cooking/Misc.",medium
24598,"Blighted super restore(4)","Misc,Prayer,Slayer","Prayer",yes,"Wilderness prayer/stat restore -> Prayer; drop Misc/Slayer.",medium
24601,"Blighted super restore(3)","Misc,Prayer,Slayer","Prayer",yes,"Wilderness prayer/stat restore -> Prayer; drop Misc/Slayer.",medium
24603,"Blighted super restore(2)","Misc,Prayer,Slayer","Prayer",yes,"Wilderness prayer/stat restore -> Prayer; drop Misc/Slayer.",medium
24605,"Blighted super restore(1)","Misc,Prayer,Slayer","Prayer",yes,"Wilderness prayer/stat restore -> Prayer; drop Misc/Slayer.",medium
24607,"Blighted ancient ice sack","Mage,Misc","Mage",yes,"Runeless ice-spell cast consumable -> Mage; drop Misc.",high
24609,"Blighted bind sack","Mage,Misc","Mage",yes,"Runeless Bind cast consumable -> Mage; drop Misc.",high
24611,"Blighted snare sack","Mage,Misc","Mage",yes,"Runeless Snare cast consumable -> Mage; drop Misc.",high
24613,"Blighted entangle sack","Mage,Misc","Mage",yes,"Runeless Entangle cast consumable -> Mage; drop Misc.",high
24615,"Blighted teleport spell sack","Mage,Misc","Mage",yes,"Runeless Tele Block / Teleport to Target consumable -> Mage; drop Misc.",medium
24617,"Vesta's blighted longsword","Melee,Misc","Melee",yes,"Wilderness melee weapon -> Melee; drop Misc.",high
24621,"Blighted vengeance sack","Mage,Misc","Mage",yes,"Runeless Vengeance cast consumable -> Mage; drop Misc.",high
24623,"Divine battlemage potion(4)","Herblore,Mage","Herblore,Mage",no,"Magic + defence boost potion -> Herblore + Mage.",high
24626,"Divine battlemage potion(3)","Herblore,Mage","Herblore,Mage",no,"Magic + defence boost potion -> Herblore + Mage.",high
24629,"Divine battlemage potion(2)","Herblore,Mage","Herblore,Mage",no,"Magic + defence boost potion -> Herblore + Mage.",high
24632,"Divine battlemage potion(1)","Herblore,Mage","Herblore,Mage",no,"Magic + defence boost potion -> Herblore + Mage.",high
24635,"Divine bastion potion(4)","Herblore,Range","Herblore,Range",no,"Ranging + super defence boost potion -> Herblore + Range.",high
24638,"Divine bastion potion(3)","Herblore,Range","Herblore,Range",no,"Ranging + super defence boost potion -> Herblore + Range.",high
24641,"Divine bastion potion(2)","Herblore,Range","Herblore,Range",no,"Ranging + super defence boost potion -> Herblore + Range.",high
24644,"Divine bastion potion(1)","Herblore,Range","Herblore,Range",no,"Ranging + super defence boost potion -> Herblore + Range.",high
24664,"Twisted ancestral hat","Cosmetics,Mage","Cosmetics,Mage",no,"Recoloured ancestral hat retaining full Magic stats -> Mage; prestige recolour -> Cosmetics.",high
24666,"Twisted ancestral robe top","Cosmetics,Mage","Cosmetics,Mage",no,"Recoloured ancestral robe top retaining full Magic stats -> Mage; prestige recolour -> Cosmetics.",high
24668,"Twisted ancestral robe bottom","Cosmetics,Mage","Cosmetics,Mage",no,"Recoloured ancestral robe bottom retaining full Magic stats -> Mage; prestige recolour -> Cosmetics.",high
24670,"Twisted ancestral colour kit","Cosmetics,Mage","Cosmetics",yes,"Recolour kit, grants no bonuses, purely aesthetic -> Cosmetics only; drop Mage.",high
24672,"Haemalchemy volume 2","Quests","Quests",no,"Sins of the Father quest book -> Quests.",high
24673,"Vyre noble top (unscented)","Quests","Quests",no,"Quest disguise piece (unscented) -> Quests.",high
24674,"Vyre noble legs (unscented)","Quests","Quests",no,"Quest disguise piece (unscented) -> Quests.",high
24675,"Vyre noble shoes (unscented)","Quests","Quests",no,"Quest disguise piece (unscented) -> Quests.",high
24676,"Vyre noble top","Cosmetics,Quests","Cosmetics,Quests",no,"Scented wearable vampyre disguise -> Cosmetics; quest item -> Quests.",high
24678,"Vyre noble legs","Cosmetics,Quests","Cosmetics,Quests",no,"Scented wearable vampyre disguise -> Cosmetics; quest item -> Quests.",high
24680,"Vyre noble shoes","Cosmetics,Quests","Cosmetics,Quests",no,"Scented wearable vampyre disguise -> Cosmetics; quest item -> Quests.",high
24682,"Old note","Quests","Quests",no,"Sins of the Father quest note -> Quests.",high
24684,"Tatty note","Quests","Quests",no,"Sins of the Father quest note -> Quests.",high
24686,"Journal page","Quests","Quests",no,"Sins of the Father quest item -> Quests.",high
24688,"Ancient armour","Quests","Quests",no,"Sins of the Father quest item, no use -> Quests.",high
24690,"Tome of experience","Quests","Quests",no,"Quest reward granting XP to a chosen skill (not a skilling input) -> Quests only.",high
24691,"Blisterwood logs","Quests,Woodcutting + Firemaking","Quests,Woodcutting + Firemaking",no,"Logs chopped from the Blisterwood tree -> Woodcutting + Firemaking; quest-gated -> Quests.",high
24693,"Ruby sickle (b)","Melee,Quests","Melee,Quests",no,"Quest melee weapon -> Melee, Quests.",high
24695,"Enchanted ruby sickle (b)","Melee,Quests","Melee,Quests",no,"Quest melee weapon -> Melee, Quests.",high
24697,"Blisterwood sickle","Melee,Quests,Slayer","Melee,Quests,Slayer",no,"Quest melee weapon, blessed silver vs vampyres (slayer task gear) -> Melee, Quests, Slayer.",medium
24699,"Blisterwood flail","Melee,Quests,Slayer","Melee,Quests,Slayer",no,"Canonical vampyre-killing weapon for vampyre slayer tasks -> Melee, Quests, Slayer.",high
24704,"Daeyalt essence","Runecraft","Runecraft",no,"High-yield Runecraft essence -> Runecraft.",high
24706,"Daeyalt shard","Mining + Smithing,Runecraft","Mining + Smithing,Runecraft",no,"Mined shard (Mining) traded into daeyalt essence for Runecraft -> both.",high
24709,"Hallowed crystal shard","Misc","Teleports",yes,"Teleport item to the Hallowed Sepulchre lobby -> Teleports; drop Misc.",medium
24711,"Hallowed mark","Agility + Thieving,Misc","Agility + Thieving,Misc",no,"Hallowed Sepulchre (Agility) reward currency -> Agility + Thieving; currency catch-all -> Misc.",medium
24719,"Hallowed token","Agility + Thieving","Agility + Thieving",no,"Adds time to a Sepulchre (Agility) run -> Agility + Thieving.",high
24721,"Hallowed grapple","Agility + Thieving","Agility + Thieving",no,"Guarantees a Sepulchre grapple shortcut -> Agility + Thieving.",high
24723,"Hallowed focus","Agility + Thieving,Mage","Agility + Thieving",yes,"Sepulchre portal-challenge tool; minigame-internal, treated like grapple/hammer -> Agility + Thieving; drop Mage.",medium
24725,"Hallowed symbol","Agility + Thieving,Prayer","Agility + Thieving",yes,"Sepulchre Prayer-barrier-challenge tool; minigame-internal -> Agility + Thieving; drop Prayer.",medium
24727,"Hallowed hammer","Agility + Thieving","Agility + Thieving",no,"Sepulchre nails-challenge tool -> Agility + Thieving.",high
24729,"Dark dye","Agility + Thieving,Cosmetics","Agility + Thieving,Cosmetics",no,"Sepulchre reward that recolours graceful (the Agility outfit) -> Agility + Thieving, Cosmetics.",high
24731,"Hallowed ring","Agility + Thieving","Agility + Thieving",no,"Negates Sepulchre trap damage -> Agility + Thieving.",high
24733,"Dark acorn","Cosmetics","Agility + Thieving,Cosmetics",yes,"Sepulchre (Agility) reward that recolours the giant squirrel pet -> Agility + Thieving, Cosmetics.",medium
24735,"Ring of endurance (uncharged)","Agility + Thieving,Misc","Agility + Thieving,Misc",no,"Sepulchre reward, run-energy ring precursor -> Agility + Thieving; discontinued/special-state -> Misc.",medium
24740,"Strange old lockpick (full)","Agility + Thieving","Agility + Thieving",no,"Sepulchre reward, lockpicking utility (opens Barrows doors) -> Agility + Thieving.",high
24743,"Graceful hood","Agility + Thieving,Cosmetics","Agility + Thieving,Cosmetics",no,"Graceful (Agility outfit) recoloured variant -> Agility + Thieving, Cosmetics.",high
24746,"Graceful cape","Agility + Thieving,Cosmetics","Agility + Thieving,Cosmetics",no,"Graceful (Agility outfit) recoloured variant -> Agility + Thieving, Cosmetics.",high
24749,"Graceful top","Agility + Thieving,Cosmetics","Agility + Thieving,Cosmetics",no,"Graceful (Agility outfit) recoloured variant -> Agility + Thieving, Cosmetics.",high
24752,"Graceful legs","Agility + Thieving,Cosmetics","Agility + Thieving,Cosmetics",no,"Graceful (Agility outfit) recoloured variant -> Agility + Thieving, Cosmetics.",high
24755,"Graceful gloves","Agility + Thieving,Cosmetics","Agility + Thieving,Cosmetics",no,"Graceful (Agility outfit) recoloured variant -> Agility + Thieving, Cosmetics.",high
24758,"Graceful boots","Agility + Thieving,Cosmetics","Agility + Thieving,Cosmetics",no,"Graceful (Agility outfit) recoloured variant -> Agility + Thieving, Cosmetics.",high
