id,name,old_tabs,new_tabs,changed,rationale,confidence
2398,"Cave nightshade","Herblore","Herblore",no,"A Herblore ingredient for weapon poison(++), so Herblore.",high
2399,"Silverlight key","Quests","Quests",no,"A Demon Slayer quest key, so Quests.",high
2400,"Silverlight key","Quests","Quests",no,"A Demon Slayer quest key, so Quests.",high
2401,"Silverlight key","Quests","Quests",no,"A Demon Slayer quest key, so Quests.",high
2402,"Silverlight","Melee,Quests","Melee",yes,"A demonbane sword usable against demons outside the quest, classified by function as Melee; dropped Quests.",medium
2403,"Hazeel scroll","Quests","Quests",no,"A Hazeel Cult quest item, so Quests.",high
2404,"Chest key","Misc,Quests","Quests",yes,"A Hazeel Cult quest key, so Quests; dropped Misc.",medium
2405,"Carnillean armour","Quests","Melee",yes,"Quest-reward body armour with melee defence and no mage/range penalty, wearable outside the quest, so Melee; dropped Quests.",medium
2406,"Hazeel's mark","Quests","Quests",no,"A no-stat Hazeel Cult keepsake used only in the quest, so Quests.",high
2407,"Ball","Quests","Quests",no,"A Witch's House quest item, so Quests.",high
2408,"Diary","Quests","Quests",no,"A Witch's House quest item, so Quests.",high
2409,"Door key","Quests","Quests",no,"A Witch's House/Grim Tales/Mourning's End quest key, so Quests.",high
2410,"Magnet","Quests","Quests",no,"A Witch's House quest item, so Quests.",high
2411,"Key","Misc,Quests","Quests",yes,"A Witch's House quest key, so Quests; dropped Misc.",medium
2412,"Saradomin cape","Mage","Mage",no,"A magic cape with magic attack and defence, so Mage.",high
2413,"Guthix cape","Mage","Mage",no,"A magic cape with magic attack and defence, so Mage.",high
2414,"Zamorak cape","Mage","Mage",no,"A magic cape with magic attack and defence, so Mage.",high
2415,"Saradomin staff","Mage","Mage",no,"A god staff magic weapon, so Mage.",high
2416,"Guthix staff","Mage","Mage",no,"A god staff magic weapon, so Mage.",high
2417,"Zamorak staff","Mage","Mage",no,"A god staff magic weapon, so Mage.",high
2418,"Bronze key","Quests","Quests",no,"A Prince Ali Rescue quest key, so Quests.",high
2421,"Wig","Quests","Quests",no,"A Prince Ali Rescue quest item, so Quests.",high
2422,"Blue partyhat","Cosmetics","Cosmetics",no,"An unobtainable cutscene partyhat, a cosmetic, so Cosmetics.",medium
2423,"Key print","Quests","Quests",no,"A Prince Ali Rescue quest item, so Quests.",high
2424,"Paste","Quests","Quests",no,"A Prince Ali Rescue quest item, so Quests.",high
2425,"Vorkath's head","Quests,Slayer","Misc",yes,"An unobtainable Dragon Slayer II placeholder version, so Misc; dropped Quests and Slayer.",low
2426,"Burnt oomlie","Cooking","Cooking",no,"Burnt, inedible food, so Cooking only.",high
2428,"Attack potion(4)","Herblore,Melee","Herblore,Melee",no,"A finished Attack-boost potion, so Herblore plus Melee.",high
2430,"Restore potion(4)","Herblore","Herblore",no,"A plain restore potion (restores reduced stats only, no combat boost), so Herblore.",high
2432,"Defence potion(4)","Herblore,Melee","Herblore,Melee",no,"A finished Defence-boost potion, so Herblore plus Melee.",high
2434,"Prayer potion(4)","Herblore,Prayer,Slayer","Herblore,Prayer,Slayer",no,"A Prayer-restoring potion, so Herblore, Prayer, and Slayer.",high
2436,"Super attack(4)","Herblore,Melee,Slayer","Herblore,Melee,Slayer",no,"A super Attack-boost potion (task staple), so Herblore, Melee, and Slayer.",high
2438,"Fishing potion(4)","Fishing,Herblore","Fishing,Herblore",no,"A Fishing-boost potion, so Herblore plus Fishing.",high
2440,"Super strength(4)","Herblore,Melee,Slayer","Herblore,Melee,Slayer",no,"A super Strength-boost potion (task staple), so Herblore, Melee, and Slayer.",high
2442,"Super defence(4)","Herblore,Melee,Slayer","Herblore,Melee,Slayer",no,"A super Defence-boost potion (task staple), so Herblore, Melee, and Slayer.",high
2444,"Ranging potion(4)","Herblore,Range,Slayer","Herblore,Range,Slayer",no,"A Ranged-boost potion (task staple), so Herblore, Range, and Slayer.",high
2446,"Antipoison(4)","Herblore","Herblore",no,"A poison-cure utility potion, not a stat boost, so Herblore.",high
2448,"Superantipoison(4)","Herblore","Herblore",no,"A poison-cure utility potion, not a stat boost, so Herblore.",high
2450,"Zamorak brew(4)","Herblore,Melee","Herblore,Melee",no,"A combat brew boosting Attack and Strength, so Herblore plus Melee.",high
2452,"Antifire potion(4)","Herblore,Melee","Herblore,Melee,Range,Mage",yes,"A dragonfire-protection potion used across all combat styles, so Herblore plus Melee, Range, and Mage.",medium
2454,"Antifire potion(3)","Herblore,Melee","Herblore,Melee,Range,Mage",yes,"A dragonfire-protection potion used across all combat styles, so Herblore plus Melee, Range, and Mage.",medium
2456,"Antifire potion(2)","Herblore,Melee","Herblore,Melee,Range,Mage",yes,"A dragonfire-protection potion used across all combat styles, so Herblore plus Melee, Range, and Mage.",medium
2458,"Antifire potion(1)","Herblore,Melee","Herblore,Melee,Range,Mage",yes,"A dragonfire-protection potion used across all combat styles, so Herblore plus Melee, Range, and Mage.",medium
2460,"Assorted flowers","Cosmetics","Cosmetics",no,"A cosmetic flower novelty, so Cosmetics.",high
2462,"Red flowers","Cosmetics","Cosmetics",no,"A cosmetic flower novelty, so Cosmetics.",high
2464,"Blue flowers","Cosmetics","Cosmetics",no,"A cosmetic flower novelty, so Cosmetics.",high
2466,"Yellow flowers","Cosmetics","Cosmetics",no,"A cosmetic flower novelty, so Cosmetics.",high
2468,"Purple flowers","Cosmetics","Cosmetics",no,"A cosmetic flower novelty, so Cosmetics.",high
2470,"Orange flowers","Cosmetics","Cosmetics",no,"A cosmetic flower novelty, so Cosmetics.",high
2472,"Mixed flowers","Cosmetics","Cosmetics",no,"A cosmetic flower novelty, so Cosmetics.",high
2474,"White flowers","Cosmetics","Cosmetics",no,"A cosmetic flower novelty, so Cosmetics.",high
2476,"Black flowers","Cosmetics","Cosmetics",no,"A cosmetic flower novelty, so Cosmetics.",high
2481,"Lantadyme","Farming,Herblore","Herblore",yes,"A clean herb cleaned and used in Herblore potions; clean herbs are not harvested from a patch, so Herblore; dropped Farming.",medium
2483,"Lantadyme potion (unf)","Herblore","Herblore",no,"An unfinished potion, so Herblore only.",high
2485,"Grimy lantadyme","Farming,Herblore","Farming,Herblore",no,"A grimy herb grown from a Farming patch and cleaned in Herblore, so Farming and Herblore.",high
2487,"Blue d'hide vambraces","Crafting,Range","Crafting,Range",no,"Ranged hand armour retained in Crafting (spikes can be added) plus Range.",high
2489,"Red d'hide vambraces","Range","Crafting,Range",yes,"Ranged hand armour; vambraces retain Crafting (spikes can be added) plus Range; added Crafting for consistency.",medium
2491,"Black d'hide vambraces","Crafting,Range","Crafting,Range",no,"Ranged hand armour retained in Crafting (spikes can be added) plus Range.",high
2493,"Blue d'hide chaps","Crafting,Range","Range",yes,"Finished dragonhide legwear with no further crafting step, so Range; dropped Crafting.",medium
2495,"Red d'hide chaps","Crafting,Range","Range",yes,"Finished dragonhide legwear with no further crafting step, so Range; dropped Crafting.",medium
2497,"Black d'hide chaps","Crafting,Range","Range",yes,"Finished dragonhide legwear with no further crafting step, so Range; dropped Crafting.",medium
2499,"Blue d'hide body","Crafting,Range","Range",yes,"Finished dragonhide torso with no further crafting step, so Range; dropped Crafting.",medium
2501,"Red d'hide body","Crafting,Range","Range",yes,"Finished dragonhide torso with no further crafting step, so Range; dropped Crafting.",medium
2503,"Black d'hide body","Crafting,Range","Range",yes,"Finished dragonhide torso with no further crafting step, so Range; dropped Crafting.",medium
2505,"Blue dragon leather","Crafting","Crafting",no,"A Crafting material for blue d'hide armour, so Crafting.",high
2507,"Red dragon leather","Crafting,Range","Crafting",yes,"A Crafting material for red d'hide armour, so Crafting; dropped Range as the leather is a crafting input.",medium
2509,"Black dragon leather","Crafting","Crafting",no,"A Crafting material for black d'hide armour, so Crafting.",high
2511,"Logs","Fletching,Woodcutting + Firemaking","Woodcutting + Firemaking,Fletching",no,"Burned by Firemaking and fletched into bows, so Woodcutting + Firemaking and Fletching.",high
2514,"Raw shrimps","Cooking,Fishing","Cooking,Fishing",no,"A raw fish caught (Fishing, exempt) and cooked (Cooking), so Fishing and Cooking.",high
2516,"Pot of flour","Cooking","Cooking",no,"A Cooking ingredient, so Cooking.",high
2518,"Rotten tomato","Farming,Misc","Misc",yes,"A novelty thrown item with no skill use, so Misc; dropped Farming.",low
2520,"Brown toy horsey","Cosmetics","Cosmetics",no,"A novelty toy, so Cosmetics.",high
2522,"White toy horsey","Cosmetics","Cosmetics",no,"A novelty toy, so Cosmetics.",high
2524,"Black toy horsey","Cosmetics","Cosmetics",no,"A novelty toy, so Cosmetics.",high
2526,"Grey toy horsey","Cosmetics","Cosmetics",no,"A novelty toy, so Cosmetics.",high
2528,"Lamp","Misc","Misc",no,"An XP-reward lamp usable on any skill, so Misc.",high
2529,"Dead orb","Quests","Quests",no,"An unobtainable Underground Pass orb variant, so Quests.",medium
2530,"Bones","Prayer","Prayer",no,"Buried for Prayer, so Prayer.",high
2532,"Iron fire arrow","Range","Quests",yes,"A fire arrow used to light quest ropes (Underground Pass) with no combat edge, so Quests per the fire-arrow ruling; dropped Range.",medium
2534,"Steel fire arrow","Range","Quests",yes,"A fire arrow used to light quest ropes with no combat edge, so Quests per the fire-arrow ruling; dropped Range.",medium
2536,"Mithril fire arrow","Range","Quests",yes,"A fire arrow used to light quest ropes with no combat edge, so Quests per the fire-arrow ruling; dropped Range.",medium
2538,"Adamant fire arrow","Range","Quests",yes,"A fire arrow used to light quest ropes with no combat edge, so Quests per the fire-arrow ruling; dropped Range.",medium
2540,"Rune fire arrow","Range","Quests",yes,"A fire arrow used to light quest ropes with no combat edge, so Quests per the fire-arrow ruling; dropped Range.",medium
2550,"Ring of recoil","Melee","Melee,Range,Mage",yes,"A defensive ring reflecting damage in any combat style, so non-style-specific jewellery spans the three combat tabs.",medium
2552,"Ring of dueling(8)","Misc,Slayer","Teleports",yes,"A teleport ring (Duel Arena, Castle Wars, Ferox), so Teleports; dropped Misc and Slayer.",medium
2554,"Ring of dueling(7)","Misc,Slayer","Teleports",yes,"A teleport ring, so Teleports; dropped Misc and Slayer.",medium
2556,"Ring of dueling(6)","Misc,Slayer","Teleports",yes,"A teleport ring, so Teleports; dropped Misc and Slayer.",medium
2558,"Ring of dueling(5)","Misc,Slayer","Teleports",yes,"A teleport ring, so Teleports; dropped Misc and Slayer.",medium
2562,"Ring of dueling(3)","Misc,Slayer","Teleports",yes,"A teleport ring, so Teleports; dropped Misc and Slayer.",medium
2564,"Ring of dueling(2)","Misc,Slayer","Teleports",yes,"A teleport ring, so Teleports; dropped Misc and Slayer.",medium
2566,"Ring of dueling(1)","Misc,Slayer","Teleports",yes,"A teleport ring, so Teleports; dropped Misc and Slayer.",medium
2568,"Ring of forging","Mining + Smithing","Mining + Smithing",no,"An enchanted ring giving 100% iron-smelting success, a Smithing utility, so Mining + Smithing.",high
2570,"Ring of life","Melee,Misc","Melee,Range,Mage",yes,"A combat-safety ring that auto-teleports at low HP, worn in any style, so non-style-specific jewellery spans the three combat tabs; dropped Misc.",medium
2572,"Ring of wealth","Misc","Misc",no,"A drop-rate and coin-collection utility ring with no combat bonus, so Misc.",high
2574,"Sextant","Misc","Misc",no,"A Treasure Trail coordinate-clue tool, so Misc.",high
2575,"Watch","Misc","Misc",no,"A Treasure Trail coordinate-clue tool, so Misc.",high
2576,"Chart","Misc","Misc",no,"A Treasure Trail coordinate-clue tool, so Misc.",high
2577,"Ranger boots","Range","Range",no,"Ranged footwear with a ranged attack bonus, so Range.",high
2579,"Wizard boots","Cosmetics,Mage","Mage",yes,"Magic boots with magic attack and defence, so Mage; dropped Cosmetics.",medium
2581,"Robin hood hat","Range","Range",no,"Ranged headgear with a ranged attack bonus, so Range.",high
2583,"Black platebody (t)","Cosmetics,Melee","Cosmetics,Melee",no,"Trimmed melee armour: functional melee gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2585,"Black platelegs (t)","Cosmetics,Melee","Cosmetics,Melee",no,"Trimmed melee armour: functional melee gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2587,"Black full helm (t)","Cosmetics,Melee","Cosmetics,Melee",no,"Trimmed melee armour: functional melee gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2589,"Black kiteshield (t)","Cosmetics,Melee","Cosmetics,Melee",no,"Trimmed melee armour: functional melee gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2591,"Black platebody (g)","Cosmetics,Melee","Cosmetics,Melee",no,"Gold-trimmed melee armour: functional melee gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2593,"Black platelegs (g)","Cosmetics,Melee","Cosmetics,Melee",no,"Gold-trimmed melee armour: functional melee gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2595,"Black full helm (g)","Cosmetics,Melee","Cosmetics,Melee",no,"Gold-trimmed melee armour: functional melee gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2597,"Black kiteshield (g)","Cosmetics,Melee","Cosmetics,Melee",no,"Gold-trimmed melee armour: functional melee gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2599,"Adamant platebody (t)","Cosmetics,Melee","Cosmetics,Melee",no,"Trimmed melee armour: functional melee gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2601,"Adamant platelegs (t)","Cosmetics,Melee","Cosmetics,Melee",no,"Trimmed melee armour: functional melee gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2603,"Adamant kiteshield (t)","Cosmetics,Melee","Cosmetics,Melee",no,"Trimmed melee armour: functional melee gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2605,"Adamant full helm (t)","Cosmetics,Melee","Cosmetics,Melee",no,"Trimmed melee armour: functional melee gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2607,"Adamant platebody (g)","Cosmetics,Melee","Cosmetics,Melee",no,"Gold-trimmed melee armour: functional melee gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2609,"Adamant platelegs (g)","Cosmetics,Melee","Cosmetics,Melee",no,"Gold-trimmed melee armour: functional gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2611,"Adamant kiteshield (g)","Cosmetics,Melee","Cosmetics,Melee",no,"Gold-trimmed melee armour: functional gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2613,"Adamant full helm (g)","Cosmetics,Melee","Cosmetics,Melee",no,"Gold-trimmed melee armour: functional gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2615,"Rune platebody (g)","Cosmetics,Melee","Cosmetics,Melee",no,"Gold-trimmed melee armour: functional gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2617,"Rune platelegs (g)","Cosmetics,Melee","Cosmetics,Melee",no,"Gold-trimmed melee armour: functional gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2619,"Rune full helm (g)","Cosmetics,Melee","Cosmetics,Melee",no,"Gold-trimmed melee armour: functional gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2621,"Rune kiteshield (g)","Cosmetics,Melee","Cosmetics,Melee",no,"Gold-trimmed melee armour: functional gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2623,"Rune platebody (t)","Cosmetics,Melee","Cosmetics,Melee",no,"Trimmed melee armour: functional gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2625,"Rune platelegs (t)","Cosmetics,Melee","Cosmetics,Melee",no,"Trimmed melee armour: functional gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2627,"Rune full helm (t)","Cosmetics,Melee","Cosmetics,Melee",no,"Trimmed melee armour: functional gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2629,"Rune kiteshield (t)","Cosmetics,Melee","Cosmetics,Melee",no,"Trimmed melee armour: functional gear and a prestige clue cosmetic, so Cosmetics and Melee.",high
2631,"Highwayman mask","Cosmetics","Cosmetics",no,"A no-stat cosmetic head item, so Cosmetics.",high
2633,"Blue beret","Cosmetics","Cosmetics",no,"A no-stat cosmetic hat, so Cosmetics.",high
2635,"Black beret","Cosmetics","Cosmetics",no,"A no-stat cosmetic hat, so Cosmetics.",high
2637,"White beret","Cosmetics","Cosmetics",no,"A no-stat cosmetic hat, so Cosmetics.",high
